"","ensembl_gene_id","entrezgene_id"
"48657","ENSMUSG00000114293",NA
"48658","ENSMUSG00000114294",NA
"48659","ENSMUSG00000114295",NA
"48660","ENSMUSG00000114296",NA
"48661","ENSMUSG00000114297",NA
"48662","ENSMUSG00000114298",NA
"48663","ENSMUSG00000114299",NA
"48664","ENSMUSG00000114300",NA
"48665","ENSMUSG00000114301",NA
"48666","ENSMUSG00000114302",NA
"48667","ENSMUSG00000114303",NA
"48668","ENSMUSG00000114304",NA
"48669","ENSMUSG00000114305",NA
"48670","ENSMUSG00000114306",NA
"48671","ENSMUSG00000114307",NA
"48672","ENSMUSG00000114308",NA
"48673","ENSMUSG00000114309",NA
"48674","ENSMUSG00000114310",NA
"48675","ENSMUSG00000114311",NA
"48676","ENSMUSG00000114312",NA
"48677","ENSMUSG00000114313",NA
"48678","ENSMUSG00000114314",NA
"48679","ENSMUSG00000114315",NA
"48680","ENSMUSG00000114316",NA
"48681","ENSMUSG00000114317",NA
"48682","ENSMUSG00000114318",NA
"48683","ENSMUSG00000114319",NA
"48684","ENSMUSG00000114320",NA
"48685","ENSMUSG00000114321",NA
"48686","ENSMUSG00000114322",NA
"48687","ENSMUSG00000114323",NA
"48688","ENSMUSG00000114324",NA
"48689","ENSMUSG00000114325",NA
"48690","ENSMUSG00000114326",NA
"48691","ENSMUSG00000114327",NA
"48692","ENSMUSG00000114328",NA
"48693","ENSMUSG00000114329",NA
"48694","ENSMUSG00000114330",NA
"48695","ENSMUSG00000114331",NA
"48696","ENSMUSG00000114332",NA
"48697","ENSMUSG00000114333",76720
"48698","ENSMUSG00000114334",102633609
"48699","ENSMUSG00000114335",NA
"48700","ENSMUSG00000114336",NA
"48701","ENSMUSG00000114337",NA
"48702","ENSMUSG00000114338",NA
"48703","ENSMUSG00000114339",NA
"48704","ENSMUSG00000114340",NA
"48705","ENSMUSG00000114341",NA
"48706","ENSMUSG00000114342",NA
"48707","ENSMUSG00000114343",NA
"48708","ENSMUSG00000114344",NA
"48709","ENSMUSG00000114345",NA
"48710","ENSMUSG00000114346",NA
"48711","ENSMUSG00000114347",NA
"48712","ENSMUSG00000114348",NA
"48713","ENSMUSG00000114349",NA
"48714","ENSMUSG00000114350",52512
"48715","ENSMUSG00000114352",NA
"48716","ENSMUSG00000114353",NA
"48717","ENSMUSG00000114354",NA
"48718","ENSMUSG00000114355",NA
"48719","ENSMUSG00000114356",NA
"48720","ENSMUSG00000114357",NA
"48721","ENSMUSG00000114358",NA
"48722","ENSMUSG00000114359",NA
"48723","ENSMUSG00000114360",NA
"48724","ENSMUSG00000114361",NA
"48725","ENSMUSG00000114362",71226
"48726","ENSMUSG00000114363",NA
"48727","ENSMUSG00000114364",NA
"48728","ENSMUSG00000114365",NA
"48729","ENSMUSG00000114366",NA
"48730","ENSMUSG00000114367",NA
"48731","ENSMUSG00000114368",NA
"48732","ENSMUSG00000114369",NA
"48733","ENSMUSG00000114370",NA
"48734","ENSMUSG00000114371",NA
"48735","ENSMUSG00000114372",NA
"48736","ENSMUSG00000114373",NA
"48737","ENSMUSG00000114374",NA
"48738","ENSMUSG00000114375",NA
"48739","ENSMUSG00000114376",NA
"48740","ENSMUSG00000114377",NA
"48741","ENSMUSG00000114378",NA
"48742","ENSMUSG00000114379",NA
"48743","ENSMUSG00000114380",NA
"48744","ENSMUSG00000114381",NA
"48745","ENSMUSG00000114382",100502942
"48746","ENSMUSG00000114383",NA
"48747","ENSMUSG00000114384",67585
"48748","ENSMUSG00000114385",NA
"48749","ENSMUSG00000114386",NA
"48750","ENSMUSG00000114387",NA
"48751","ENSMUSG00000114388",NA
"48752","ENSMUSG00000114389",NA
"48753","ENSMUSG00000114390",NA
"48754","ENSMUSG00000114391",NA
"48755","ENSMUSG00000114392",NA
"48756","ENSMUSG00000114393",NA
"48757","ENSMUSG00000114394",NA
"48758","ENSMUSG00000114395",NA
"48759","ENSMUSG00000114396",NA
"48760","ENSMUSG00000114397",NA
"48761","ENSMUSG00000114398",NA
"48762","ENSMUSG00000114399",NA
"48763","ENSMUSG00000114400",NA
"48764","ENSMUSG00000114401",NA
"48765","ENSMUSG00000114402",NA
"48766","ENSMUSG00000114403",NA
"48767","ENSMUSG00000114404",NA
"48768","ENSMUSG00000114405",NA
"48769","ENSMUSG00000114406",NA
"48770","ENSMUSG00000114407",NA
"48771","ENSMUSG00000114408",NA
"48772","ENSMUSG00000114409",NA
"48773","ENSMUSG00000114410",NA
"48774","ENSMUSG00000114411",NA
"48775","ENSMUSG00000114412",74896
"48776","ENSMUSG00000114414",NA
"48777","ENSMUSG00000114415",NA
"48778","ENSMUSG00000114416",NA
"48779","ENSMUSG00000114417",NA
"48780","ENSMUSG00000114418",NA
"48781","ENSMUSG00000114419",NA
"48782","ENSMUSG00000114420",NA
"48783","ENSMUSG00000114421",NA
"48784","ENSMUSG00000114422",NA
"48785","ENSMUSG00000114423",NA
"48786","ENSMUSG00000114424",NA
"48787","ENSMUSG00000114425",NA
"48788","ENSMUSG00000114426",NA
"48789","ENSMUSG00000114427",NA
"48790","ENSMUSG00000114428",NA
"48791","ENSMUSG00000114430",NA
"48792","ENSMUSG00000114431",NA
"48793","ENSMUSG00000114432",NA
"48794","ENSMUSG00000114433",NA
"48795","ENSMUSG00000114434",NA
"48796","ENSMUSG00000114436",NA
"48797","ENSMUSG00000114437",NA
"48798","ENSMUSG00000114438",NA
"48799","ENSMUSG00000114439",NA
"48800","ENSMUSG00000114440",NA
"48801","ENSMUSG00000114441",NA
"48802","ENSMUSG00000114442",100038627
"48803","ENSMUSG00000114443",NA
"48804","ENSMUSG00000114444",NA
"48805","ENSMUSG00000114445",NA
"48806","ENSMUSG00000114446",NA
"48807","ENSMUSG00000114447",NA
"48808","ENSMUSG00000114448",NA
"48809","ENSMUSG00000114449",NA
"48810","ENSMUSG00000114450",NA
"48811","ENSMUSG00000114451",NA
"48812","ENSMUSG00000114452",NA
"48813","ENSMUSG00000114453",NA
"48814","ENSMUSG00000114454",NA
"48815","ENSMUSG00000114456",319182
"48816","ENSMUSG00000114457",NA
"48817","ENSMUSG00000114458",NA
"48818","ENSMUSG00000114459",NA
"48819","ENSMUSG00000114460",NA
"48820","ENSMUSG00000114461",NA
"48821","ENSMUSG00000114462",NA
"48822","ENSMUSG00000114463",NA
"48823","ENSMUSG00000114464",NA
"48824","ENSMUSG00000114465",NA
"48825","ENSMUSG00000114466",NA
"48826","ENSMUSG00000114467",NA
"48827","ENSMUSG00000114468",NA
"48828","ENSMUSG00000114469",320155
"48829","ENSMUSG00000114470",NA
"48830","ENSMUSG00000114471",NA
"48831","ENSMUSG00000114472",75139
"48832","ENSMUSG00000114473",NA
"48833","ENSMUSG00000114474",102637626
"48834","ENSMUSG00000114475",NA
"48835","ENSMUSG00000114476",NA
"48836","ENSMUSG00000114477",NA
"48837","ENSMUSG00000114478",NA
"48838","ENSMUSG00000114479",NA
"48839","ENSMUSG00000114480",NA
"48840","ENSMUSG00000114481",108168084
"48841","ENSMUSG00000114482",NA
"48842","ENSMUSG00000114483",NA
"48843","ENSMUSG00000114484",NA
"48844","ENSMUSG00000114485",NA
"48845","ENSMUSG00000114486",NA
"48846","ENSMUSG00000114487",NA
"48847","ENSMUSG00000114488",NA
"48848","ENSMUSG00000114489",NA
"48849","ENSMUSG00000114490",NA
"48850","ENSMUSG00000114491",77753
"48851","ENSMUSG00000114491",108168053
"48852","ENSMUSG00000114492",NA
"48853","ENSMUSG00000114493",NA
"48854","ENSMUSG00000114494",NA
"48855","ENSMUSG00000114495",NA
"48856","ENSMUSG00000114496",NA
"48857","ENSMUSG00000114498",NA
"48858","ENSMUSG00000114499",NA
"48859","ENSMUSG00000114500",NA
"48860","ENSMUSG00000114501",NA
"48861","ENSMUSG00000114502",NA
"48862","ENSMUSG00000114503",NA
"48863","ENSMUSG00000114504",NA
"48864","ENSMUSG00000114505",NA
"48865","ENSMUSG00000114506",NA
"48866","ENSMUSG00000114507",NA
"48867","ENSMUSG00000114508",NA
"48868","ENSMUSG00000114509",74939
"48869","ENSMUSG00000114510",NA
"48870","ENSMUSG00000114511",NA
"48871","ENSMUSG00000114512",NA
"48872","ENSMUSG00000114513",NA
"48873","ENSMUSG00000114514",NA
"48874","ENSMUSG00000114516",NA
"48875","ENSMUSG00000114517",NA
"48876","ENSMUSG00000114518",NA
"48877","ENSMUSG00000114519",NA
"48878","ENSMUSG00000114520",NA
"48879","ENSMUSG00000114521",NA
"48880","ENSMUSG00000114522",NA
"48881","ENSMUSG00000114523",NA
"48882","ENSMUSG00000114524",NA
"48883","ENSMUSG00000114525",NA
"48884","ENSMUSG00000114526",NA
"48885","ENSMUSG00000114527",NA
"48886","ENSMUSG00000114528",NA
"48887","ENSMUSG00000114529",NA
"48888","ENSMUSG00000114530",NA
"48889","ENSMUSG00000114531",328263
"48890","ENSMUSG00000114532",NA
"48891","ENSMUSG00000114533",NA
"48892","ENSMUSG00000114534",NA
"48893","ENSMUSG00000114535",NA
"48894","ENSMUSG00000114536",NA
"48895","ENSMUSG00000114537",NA
"48896","ENSMUSG00000114538",102633770
"48897","ENSMUSG00000114539",NA
"48898","ENSMUSG00000114540",NA
"48899","ENSMUSG00000114541",NA
"48900","ENSMUSG00000114542",NA
"48901","ENSMUSG00000114543",NA
"48902","ENSMUSG00000114544",NA
"48903","ENSMUSG00000114545",NA
"48904","ENSMUSG00000114546",NA
"48905","ENSMUSG00000114547",NA
"48906","ENSMUSG00000114549",NA
"48907","ENSMUSG00000114551",NA
"48908","ENSMUSG00000114552",NA
"48909","ENSMUSG00000114553",NA
"48910","ENSMUSG00000114554",NA
"48911","ENSMUSG00000114555",NA
"48912","ENSMUSG00000114556",NA
"48913","ENSMUSG00000114557",NA
"48914","ENSMUSG00000114558",NA
"48915","ENSMUSG00000114559",NA
"48916","ENSMUSG00000114560",NA
"48917","ENSMUSG00000114561",NA
"48918","ENSMUSG00000114562",NA
"48919","ENSMUSG00000114563",102639882
"48920","ENSMUSG00000114564",NA
"48921","ENSMUSG00000114565",NA
"48922","ENSMUSG00000114566",NA
"48923","ENSMUSG00000114567",NA
"48924","ENSMUSG00000114568",NA
"48925","ENSMUSG00000114569",102638721
"48926","ENSMUSG00000114570",NA
"48927","ENSMUSG00000114571",NA
"48928","ENSMUSG00000114572",NA
"48929","ENSMUSG00000114573",NA
"48930","ENSMUSG00000114575",NA
"48931","ENSMUSG00000114576",NA
"48932","ENSMUSG00000114577",102638723
"48933","ENSMUSG00000114578",NA
"48934","ENSMUSG00000114579",NA
"48935","ENSMUSG00000114580",NA
"48936","ENSMUSG00000114581",NA
"48937","ENSMUSG00000114582",73176
"48938","ENSMUSG00000114583",NA
"48939","ENSMUSG00000114584",NA
"48940","ENSMUSG00000114585",NA
"48941","ENSMUSG00000114586",NA
"48942","ENSMUSG00000114587",NA
"48943","ENSMUSG00000114588",NA
"48944","ENSMUSG00000114589",NA
"48945","ENSMUSG00000114590",328324
"48946","ENSMUSG00000114591",118567805
"48947","ENSMUSG00000114592",NA
"48948","ENSMUSG00000114593",NA
"48949","ENSMUSG00000114594",NA
"48950","ENSMUSG00000114595",NA
"48951","ENSMUSG00000114596",NA
"48952","ENSMUSG00000114597",NA
"48953","ENSMUSG00000114598",NA
"48954","ENSMUSG00000114599",NA
"48955","ENSMUSG00000114600",NA
"48956","ENSMUSG00000114601",NA
"48957","ENSMUSG00000114602",NA
"48958","ENSMUSG00000114603",NA
"48959","ENSMUSG00000114604",NA
"48960","ENSMUSG00000114605",NA
"48961","ENSMUSG00000114606",NA
"48962","ENSMUSG00000114607",NA
"48963","ENSMUSG00000114608",102639975
"48964","ENSMUSG00000114609",NA
"48965","ENSMUSG00000114610",NA
"48966","ENSMUSG00000114611",NA
"48967","ENSMUSG00000114612",NA
"48968","ENSMUSG00000114613",100038690
"48969","ENSMUSG00000114614",NA
"48970","ENSMUSG00000114615",NA
"48971","ENSMUSG00000114616",NA
"48972","ENSMUSG00000114617",NA
"48973","ENSMUSG00000114618",NA
"48974","ENSMUSG00000114619",NA
"48975","ENSMUSG00000114620",NA
"48976","ENSMUSG00000114621",NA
"48977","ENSMUSG00000114622",NA
"48978","ENSMUSG00000114623",NA
"48979","ENSMUSG00000114624",NA
"48980","ENSMUSG00000114625",NA
"48981","ENSMUSG00000114626",NA
"48982","ENSMUSG00000114627",102634835
"48983","ENSMUSG00000114628",NA
"48984","ENSMUSG00000114629",NA
"48985","ENSMUSG00000114630",105245668
"48986","ENSMUSG00000114630",115488279
"48987","ENSMUSG00000114630",115488280
"48988","ENSMUSG00000114630",115488285
"48989","ENSMUSG00000114630",115488286
"48990","ENSMUSG00000114631",NA
"48991","ENSMUSG00000114632",NA
"48992","ENSMUSG00000114633",NA
"48993","ENSMUSG00000114634",NA
"48994","ENSMUSG00000114635",NA
"48995","ENSMUSG00000114636",NA
"48996","ENSMUSG00000114637",NA
"48997","ENSMUSG00000114638",NA
"48998","ENSMUSG00000114639",NA
"48999","ENSMUSG00000114640",NA
"49000","ENSMUSG00000114641",NA
"49001","ENSMUSG00000114642",NA
"49002","ENSMUSG00000114643",NA
"49003","ENSMUSG00000114644",NA
"49004","ENSMUSG00000114645",NA
"49005","ENSMUSG00000114646",NA
"49006","ENSMUSG00000114647",NA
"49007","ENSMUSG00000114648",NA
"49008","ENSMUSG00000114649",73093
"49009","ENSMUSG00000114650",NA
"49010","ENSMUSG00000114651",NA
"49011","ENSMUSG00000114652",117903913
"49012","ENSMUSG00000114653",NA
"49013","ENSMUSG00000114654",NA
"49014","ENSMUSG00000114655",NA
"49015","ENSMUSG00000114656",NA
"49016","ENSMUSG00000114657",NA
"49017","ENSMUSG00000114658",NA
"49018","ENSMUSG00000114659",NA
"49019","ENSMUSG00000114660",NA
"49020","ENSMUSG00000114661",NA
"49021","ENSMUSG00000114662",NA
"49022","ENSMUSG00000114663",NA
"49023","ENSMUSG00000114664",NA
"49024","ENSMUSG00000114665",NA
"49025","ENSMUSG00000114666",NA
"49026","ENSMUSG00000114667",NA
"49027","ENSMUSG00000114668",NA
"49028","ENSMUSG00000114669",NA
"49029","ENSMUSG00000114670",NA
"49030","ENSMUSG00000114671",NA
"49031","ENSMUSG00000114672",NA
"49032","ENSMUSG00000114673",NA
"49033","ENSMUSG00000114674",NA
"49034","ENSMUSG00000114675",NA
"49035","ENSMUSG00000114677",NA
"49036","ENSMUSG00000114678",NA
"49037","ENSMUSG00000114679",NA
"49038","ENSMUSG00000114680",NA
"49039","ENSMUSG00000114681",NA
"49040","ENSMUSG00000114682",NA
"49041","ENSMUSG00000114683",NA
"49042","ENSMUSG00000114684",NA
"49043","ENSMUSG00000114685",NA
"49044","ENSMUSG00000114686",NA
"49045","ENSMUSG00000114687",NA
"49046","ENSMUSG00000114688",NA
"49047","ENSMUSG00000114689",NA
"49048","ENSMUSG00000114690",NA
"49049","ENSMUSG00000114691",NA
"49050","ENSMUSG00000114692",NA
"49051","ENSMUSG00000114693",NA
"49052","ENSMUSG00000114694",118567804
"49053","ENSMUSG00000114695",NA
"49054","ENSMUSG00000114696",NA
"49055","ENSMUSG00000114697",NA
"49056","ENSMUSG00000114698",NA
"49057","ENSMUSG00000114699",NA
"49058","ENSMUSG00000114700",NA
"49059","ENSMUSG00000114701",NA
"49060","ENSMUSG00000114702",NA
"49061","ENSMUSG00000114703",NA
"49062","ENSMUSG00000114704",NA
"49063","ENSMUSG00000114705",NA
"49064","ENSMUSG00000114706",NA
"49065","ENSMUSG00000114707",NA
"49066","ENSMUSG00000114708",NA
"49067","ENSMUSG00000114709",NA
"49068","ENSMUSG00000114710",105245474
"49069","ENSMUSG00000114711",NA
"49070","ENSMUSG00000114712",NA
"49071","ENSMUSG00000114713",NA
"49072","ENSMUSG00000114714",NA
"49073","ENSMUSG00000114715",NA
"49074","ENSMUSG00000114717",NA
"49075","ENSMUSG00000114718",NA
"49076","ENSMUSG00000114719",NA
"49077","ENSMUSG00000114720",NA
"49078","ENSMUSG00000114721",NA
"49079","ENSMUSG00000114722",NA
"49080","ENSMUSG00000114723",NA
"49081","ENSMUSG00000114724",NA
"49082","ENSMUSG00000114725",NA
"49083","ENSMUSG00000114726",NA
"49084","ENSMUSG00000114727",NA
"49085","ENSMUSG00000114728",NA
"49086","ENSMUSG00000114729",NA
"49087","ENSMUSG00000114730",NA
"49088","ENSMUSG00000114731",NA
"49089","ENSMUSG00000114732",NA
"49090","ENSMUSG00000114733",NA
"49091","ENSMUSG00000114734",NA
"49092","ENSMUSG00000114735",NA
"49093","ENSMUSG00000114736",NA
"49094","ENSMUSG00000114737",NA
"49095","ENSMUSG00000114738",NA
"49096","ENSMUSG00000114739",NA
"49097","ENSMUSG00000114740",NA
"49098","ENSMUSG00000114741",NA
"49099","ENSMUSG00000114742",NA
"49100","ENSMUSG00000114743",NA
"49101","ENSMUSG00000114744",328436
"49102","ENSMUSG00000114745",NA
"49103","ENSMUSG00000114746",NA
"49104","ENSMUSG00000114747",NA
"49105","ENSMUSG00000114748",NA
"49106","ENSMUSG00000114749",NA
"49107","ENSMUSG00000114750",NA
"49108","ENSMUSG00000114751",NA
"49109","ENSMUSG00000114752",NA
"49110","ENSMUSG00000114753",NA
"49111","ENSMUSG00000114754",NA
"49112","ENSMUSG00000114755",14429
"49113","ENSMUSG00000114756",NA
"49114","ENSMUSG00000114757",NA
"49115","ENSMUSG00000114758",NA
"49116","ENSMUSG00000114759",NA
"49117","ENSMUSG00000114760",NA
"49118","ENSMUSG00000114761",NA
"49119","ENSMUSG00000114762",NA
"49120","ENSMUSG00000114763",NA
"49121","ENSMUSG00000114764",NA
"49122","ENSMUSG00000114765",NA
"49123","ENSMUSG00000114766",NA
"49124","ENSMUSG00000114767",108168052
"49125","ENSMUSG00000114768",NA
"49126","ENSMUSG00000114769",NA
"49127","ENSMUSG00000114770",NA
"49128","ENSMUSG00000114771",NA
"49129","ENSMUSG00000114772",72305
"49130","ENSMUSG00000114773",NA
"49131","ENSMUSG00000114774",NA
"49132","ENSMUSG00000114775",NA
"49133","ENSMUSG00000114776",NA
"49134","ENSMUSG00000114777",NA
"49135","ENSMUSG00000114778",NA
"49136","ENSMUSG00000114779",NA
"49137","ENSMUSG00000114780",105120
"49138","ENSMUSG00000114781",NA
"49139","ENSMUSG00000114782",NA
"49140","ENSMUSG00000114783",NA
"49141","ENSMUSG00000114784",115488147
"49142","ENSMUSG00000114785",NA
"49143","ENSMUSG00000114786",NA
"49144","ENSMUSG00000114787",NA
"49145","ENSMUSG00000114788",NA
"49146","ENSMUSG00000114789",NA
"49147","ENSMUSG00000114790",70917
"49148","ENSMUSG00000114791",NA
"49149","ENSMUSG00000114792",623312
"49150","ENSMUSG00000114793",NA
"49151","ENSMUSG00000114794",NA
"49152","ENSMUSG00000114795",NA
"49153","ENSMUSG00000114796",NA
"49154","ENSMUSG00000114797",71844
"49155","ENSMUSG00000114798",105243816
"49156","ENSMUSG00000114799",115488188
"49157","ENSMUSG00000114800",NA
"49158","ENSMUSG00000114801",NA
"49159","ENSMUSG00000114802",NA
"49160","ENSMUSG00000114803",NA
"49161","ENSMUSG00000114804",NA
"49162","ENSMUSG00000114805",NA
"49163","ENSMUSG00000114806",NA
"49164","ENSMUSG00000114807",102634531
"49165","ENSMUSG00000114808",NA
"49166","ENSMUSG00000114809",NA
"49167","ENSMUSG00000114810",NA
"49168","ENSMUSG00000114811",NA
"49169","ENSMUSG00000114812",NA
"49170","ENSMUSG00000114813",NA
"49171","ENSMUSG00000114814",NA
"49172","ENSMUSG00000114815",NA
"49173","ENSMUSG00000114816",105245545
"49174","ENSMUSG00000114817",NA
"49175","ENSMUSG00000114818",NA
"49176","ENSMUSG00000114819",NA
"49177","ENSMUSG00000114820",NA
"49178","ENSMUSG00000114821",NA
"49179","ENSMUSG00000114822",NA
"49180","ENSMUSG00000114823",NA
"49181","ENSMUSG00000114824",73129
"49182","ENSMUSG00000114825",NA
"49183","ENSMUSG00000114826",NA
"49184","ENSMUSG00000114827",NA
"49185","ENSMUSG00000114828",100042802
"49186","ENSMUSG00000114829",NA
"49187","ENSMUSG00000114830",NA
"49188","ENSMUSG00000114831",NA
"49189","ENSMUSG00000114832",100861998
"49190","ENSMUSG00000114833",NA
"49191","ENSMUSG00000114834",NA
"49192","ENSMUSG00000114835",NA
"49193","ENSMUSG00000114836",NA
"49194","ENSMUSG00000114837",NA
"49195","ENSMUSG00000114838",NA
"49196","ENSMUSG00000114839",NA
"49197","ENSMUSG00000114840",NA
"49198","ENSMUSG00000114841",NA
"49199","ENSMUSG00000114842",NA
"49200","ENSMUSG00000114843",NA
"49201","ENSMUSG00000114844",NA
"49202","ENSMUSG00000114845",NA
"49203","ENSMUSG00000114846",NA
"49204","ENSMUSG00000114847",NA
"49205","ENSMUSG00000114848",NA
"49206","ENSMUSG00000114849",NA
"49207","ENSMUSG00000114850",NA
"49208","ENSMUSG00000114851",NA
"49209","ENSMUSG00000114852",118027458
"49210","ENSMUSG00000114853",NA
"49211","ENSMUSG00000114854",NA
"49212","ENSMUSG00000114855",NA
"49213","ENSMUSG00000114856",NA
"49214","ENSMUSG00000114857",NA
"49215","ENSMUSG00000114858",NA
"49216","ENSMUSG00000114859",NA
"49217","ENSMUSG00000114860",NA
"49218","ENSMUSG00000114861",NA
"49219","ENSMUSG00000114862",NA
"49220","ENSMUSG00000114863",NA
"49221","ENSMUSG00000114864",NA
"49222","ENSMUSG00000114865",101056084
"49223","ENSMUSG00000114866",NA
"49224","ENSMUSG00000114867",116911
"49225","ENSMUSG00000114868",NA
"49226","ENSMUSG00000114869",NA
"49227","ENSMUSG00000114870",NA
"49228","ENSMUSG00000114871",NA
"49229","ENSMUSG00000114872",NA
"49230","ENSMUSG00000114873",NA
"49231","ENSMUSG00000114874",NA
"49232","ENSMUSG00000114875",NA
"49233","ENSMUSG00000114876",NA
"49234","ENSMUSG00000114877",NA
"49235","ENSMUSG00000114878",NA
"49236","ENSMUSG00000114879",74909
"49237","ENSMUSG00000114880",NA
"49238","ENSMUSG00000114881",NA
"49239","ENSMUSG00000114882",NA
"49240","ENSMUSG00000114883",NA
"49241","ENSMUSG00000114884",NA
"49242","ENSMUSG00000114885",NA
"49243","ENSMUSG00000114886",NA
"49244","ENSMUSG00000114887",NA
"49245","ENSMUSG00000114888",NA
"49246","ENSMUSG00000114889",NA
"49247","ENSMUSG00000114890",NA
"49248","ENSMUSG00000114891",NA
"49249","ENSMUSG00000114892",100042988
"49250","ENSMUSG00000114893",NA
"49251","ENSMUSG00000114894",NA
"49252","ENSMUSG00000114895",75854
"49253","ENSMUSG00000114896",118097969
"49254","ENSMUSG00000114897",NA
"49255","ENSMUSG00000114898",NA
"49256","ENSMUSG00000114899",NA
"49257","ENSMUSG00000114900",NA
"49258","ENSMUSG00000114901",NA
"49259","ENSMUSG00000114902",NA
"49260","ENSMUSG00000114903",NA
"49261","ENSMUSG00000114904",NA
"49262","ENSMUSG00000114905",NA
"49263","ENSMUSG00000114906",NA
"49264","ENSMUSG00000114907",NA
"49265","ENSMUSG00000114908",NA
"49266","ENSMUSG00000114909",NA
"49267","ENSMUSG00000114910",NA
"49268","ENSMUSG00000114911",NA
"49269","ENSMUSG00000114912",118568079
"49270","ENSMUSG00000114913",NA
"49271","ENSMUSG00000114914",NA
"49272","ENSMUSG00000114915",NA
"49273","ENSMUSG00000114916",75862
"49274","ENSMUSG00000114917",NA
"49275","ENSMUSG00000114918",NA
"49276","ENSMUSG00000114919",NA
"49277","ENSMUSG00000114920",NA
"49278","ENSMUSG00000114921",NA
"49279","ENSMUSG00000114922",NA
"49280","ENSMUSG00000114923",NA
"49281","ENSMUSG00000114924",NA
"49282","ENSMUSG00000114925",NA
"49283","ENSMUSG00000114926",NA
"49284","ENSMUSG00000114927",NA
"49285","ENSMUSG00000114928",NA
"49286","ENSMUSG00000114929",NA
"49287","ENSMUSG00000114930",NA
"49288","ENSMUSG00000114931",NA
"49289","ENSMUSG00000114932",NA
"49290","ENSMUSG00000114933",NA
"49291","ENSMUSG00000114934",NA
"49292","ENSMUSG00000114935",NA
"49293","ENSMUSG00000114936",NA
"49294","ENSMUSG00000114937",NA
"49295","ENSMUSG00000114938",NA
"49296","ENSMUSG00000114939",NA
"49297","ENSMUSG00000114940",NA
"49298","ENSMUSG00000114941",NA
"49299","ENSMUSG00000114942",NA
"49300","ENSMUSG00000114943",668050
"49301","ENSMUSG00000114944",NA
"49302","ENSMUSG00000114945",NA
"49303","ENSMUSG00000114946",NA
"49304","ENSMUSG00000114947",NA
"49305","ENSMUSG00000114948",NA
"49306","ENSMUSG00000114949",NA
"49307","ENSMUSG00000114950",NA
"49308","ENSMUSG00000114951",NA
"49309","ENSMUSG00000114952",NA
"49310","ENSMUSG00000114953",78019
"49311","ENSMUSG00000114954",NA
"49312","ENSMUSG00000114955",NA
"49313","ENSMUSG00000114956",NA
"49314","ENSMUSG00000114957",NA
"49315","ENSMUSG00000114958",NA
"49316","ENSMUSG00000114959",619327
"49317","ENSMUSG00000114960",NA
"49318","ENSMUSG00000114961",319467
"49319","ENSMUSG00000114962",NA
"49320","ENSMUSG00000114963",NA
"49321","ENSMUSG00000114964",NA
"49322","ENSMUSG00000114965",NA
"49323","ENSMUSG00000114966",NA
"49324","ENSMUSG00000114967",NA
"49325","ENSMUSG00000114968",408254
"49326","ENSMUSG00000114969",NA
"49327","ENSMUSG00000114970",NA
"49328","ENSMUSG00000114971",NA
"49329","ENSMUSG00000114972",NA
"49330","ENSMUSG00000114973",NA
"49331","ENSMUSG00000114974",NA
"49332","ENSMUSG00000114975",NA
"49333","ENSMUSG00000114976",NA
"49334","ENSMUSG00000114977",NA
"49335","ENSMUSG00000114978",NA
"49336","ENSMUSG00000114979",NA
"49337","ENSMUSG00000114980",71264
"49338","ENSMUSG00000114981",NA
"49339","ENSMUSG00000114982",113864
"49340","ENSMUSG00000114983",NA
"49341","ENSMUSG00000114984",NA
"49342","ENSMUSG00000114985",NA
"49343","ENSMUSG00000114986",NA
"49344","ENSMUSG00000114987",NA
"49345","ENSMUSG00000114988",NA
"49346","ENSMUSG00000114989",NA
"49347","ENSMUSG00000114990",NA
"49348","ENSMUSG00000114991",NA
"49349","ENSMUSG00000114992",NA
"49350","ENSMUSG00000114993",NA
"49351","ENSMUSG00000114994",NA
"49352","ENSMUSG00000114995",NA
"49353","ENSMUSG00000114996",NA
"49354","ENSMUSG00000114997",NA
"49355","ENSMUSG00000114998",NA
"49356","ENSMUSG00000114999",NA
"49357","ENSMUSG00000115000",NA
"49358","ENSMUSG00000115001",74967
"49359","ENSMUSG00000115002",NA
"49360","ENSMUSG00000115003",NA
"49361","ENSMUSG00000115004",NA
"49362","ENSMUSG00000115005",NA
"49363","ENSMUSG00000115006",NA
"49364","ENSMUSG00000115007",NA
"49365","ENSMUSG00000115008",66770
"49366","ENSMUSG00000115009",NA
"49367","ENSMUSG00000115010",NA
"49368","ENSMUSG00000115011",NA
"49369","ENSMUSG00000115012",NA
"49370","ENSMUSG00000115013",NA
"49371","ENSMUSG00000115014",NA
"49372","ENSMUSG00000115015",328385
"49373","ENSMUSG00000115016",380934
"49374","ENSMUSG00000115017",NA
"49375","ENSMUSG00000115019",100043169
"49376","ENSMUSG00000115020",171256
"49377","ENSMUSG00000115021",545934
"49378","ENSMUSG00000115022",NA
"49379","ENSMUSG00000115023",NA
"49380","ENSMUSG00000115024",NA
"49381","ENSMUSG00000115025",NA
"49382","ENSMUSG00000115026",NA
"49383","ENSMUSG00000115027",171244
"49384","ENSMUSG00000115028",NA
"49385","ENSMUSG00000115029",NA
"49386","ENSMUSG00000115030",NA
"49387","ENSMUSG00000115031",NA
"49388","ENSMUSG00000115032",NA
"49389","ENSMUSG00000115033",NA
