"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSSSCG00000016983",227.84909123231,1.88689415779364,0.43597730226685,7.32679336217506e-07,7.34507224957268e-05
"ENSSSCG00000016991",2289.17392431366,1.94319245309313,0.559058135662572,2.06604355978824e-05,0.00099364110188902
"ENSSSCG00000017003",10.9214869010107,2.68726879004251,2.38334616224743,0.00384488154804627,0.0435745576877564
"ENSSSCG00000017082",6285.55980344376,1.21878870986259,0.367771348712822,7.06614361650497e-05,0.00266524016140862
"ENSSSCG00000017094",1955.43667917488,1.04642878850471,0.252138325532235,3.87202272296734e-06,0.000266803485736393
"ENSSSCG00000017095",91.2213921204806,2.27570604971812,0.522904808640765,5.47732511920224e-07,5.73424495490405e-05
"ENSSSCG00000017103",435.693946513371,1.04849891526892,0.435781158104108,0.001348376820843,0.0215797232923599
"ENSSSCG00000017178",183.79310404593,1.43075704038834,0.583870583794172,0.00067098910964842,0.0131213339924953
"ENSSSCG00000017202",12060.6325256942,1.57041593522214,0.313929310896209,3.61312231432487e-08,6.45896742774925e-06
"ENSSSCG00000017261",216.207929564724,1.22683305749743,0.314274150126618,7.91484655692032e-06,0.000476121991768518
"ENSSSCG00000017358",73.3479624807567,1.40623344553797,0.9975738736183,0.00425011561400958,0.0465792022960483
"ENSSSCG00000017444",99.8078317571099,3.84227634245862,1.91182327455122,0.000395784763710876,0.00907957080818086
"ENSSSCG00000017445",14.2442889991515,3.84212863892799,1.84932662430142,0.00104383721603864,0.0179978811708064
"ENSSSCG00000017747",232.447631825899,1.16278473726754,0.470715411275778,0.000938722137210565,0.016712496838823
"ENSSSCG00000017920",653.948904626745,1.19919416559056,0.280266712880693,1.67229056469355e-06,0.000142484022208577
"ENSSSCG00000017951",119.818269049135,1.15364726082682,0.453387521271889,0.000807539767132075,0.0151806260390731
