"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"50","ENSMUSG00000022367",10.5233499708122,4.83332191107482,1.34501500059713,3.39345771680515e-05,0.000473709851884779
"51","ENSMUSG00000022464",529.468464211654,2.21640225656204,0.260668838551046,1.46862840579983e-18,4.02404183189155e-16
"52","ENSMUSG00000022667",23.5201868241082,2.26871439910807,0.486203745286627,2.12960128003399e-07,5.69635025743259e-06
"53","ENSMUSG00000022780",52.9482638293071,3.95404905605489,0.508621298446636,5.80671781790356e-16,9.64237448941292e-14
"54","ENSMUSG00000022887",679.310109585492,2.01300096791987,0.289546251529572,2.89424155287587e-13,2.86369122537329e-11
"55","ENSMUSG00000022952",335.888870121853,2.88023387952778,0.495880213631039,4.22771626218401e-10,2.12100356702809e-08
"56","ENSMUSG00000023033",288.570808963967,3.98927083184571,0.310611204099095,5.6109586010195e-39,1.49896759026236e-35
"57","ENSMUSG00000023043",3767.59004444182,2.21663673471578,0.205865726096457,4.1647795125092e-28,3.42344875928256e-25
"58","ENSMUSG00000023349",116.182604379366,2.68971154714099,0.272453153689069,4.29679676704776e-24,2.55086501403735e-21
"59","ENSMUSG00000023992",71.6312692338467,2.12830414983752,0.417657328548154,2.53078225067878e-08,8.61271946839281e-07
"60","ENSMUSG00000024105",11.9272838899096,4.73466825000754,1.00958449187015,5.32212252900168e-07,1.26664145534325e-05
"61","ENSMUSG00000024164",5893.99321390729,2.37316234261011,1.13736607006108,0.00147905768223072,0.0110384250448195
"62","ENSMUSG00000024397",75.3888231514403,2.22795065088316,0.487134858135358,3.15415447970336e-07,8.08280450122544e-06
"63","ENSMUSG00000024401",24.3271503750911,4.30071696278986,0.949104517170924,3.40237651237016e-07,8.64632471134066e-06
"64","ENSMUSG00000024501",1757.64749921546,2.33587793848354,0.35887743715489,6.12724498824674e-12,4.56276933410485e-10
"65","ENSMUSG00000024553",5.51251403890694,3.21339003236943,1.23552543358267,0.000678909206727046,0.00582482840873963
"66","ENSMUSG00000024598",131.104151564981,2.35325185859106,0.391900751830971,1.27692384315537e-10,7.2774443669111e-09
"67","ENSMUSG00000024600",60.2828042534103,3.76458870201207,0.491021525283795,1.07360780508534e-15,1.69964044520622e-13
"68","ENSMUSG00000024677",237.699718523825,2.58706650526576,0.311789923771749,7.45955268476572e-18,1.62679142835523e-15
"69","ENSMUSG00000024679",134.301935217452,3.49165616289938,0.37674930466926,1.21484176222703e-21,5.09090159653256e-19
"70","ENSMUSG00000024798",11.9646971718323,2.66147232036149,0.892676118595917,0.000161499966195375,0.00178283950285514
"71","ENSMUSG00000024803",816.915324124172,4.64408069268185,0.413129949441445,1.92183327407936e-30,1.95587717779163e-27
"72","ENSMUSG00000024912",13.6767119577399,2.68776628689759,1.20623126996415,0.000996320814265629,0.00800201745301955
"73","ENSMUSG00000025017",142.956003053465,2.26070692470291,0.376758295258604,1.3334907970862e-10,7.53951463368422e-09
"74","ENSMUSG00000025044",140.775624742086,2.43994287495756,0.374067958952446,4.53003638727555e-12,3.44540703447876e-10
"75","ENSMUSG00000025064",28.4854614946021,2.94444085134968,0.706479786961092,1.67278086342978e-06,3.41021418968824e-05
"76","ENSMUSG00000025161",309.967499168598,2.00385915233965,0.334619726602087,1.76637293803777e-10,9.70460730893139e-09
"77","ENSMUSG00000025473",112.15715933436,2.2982596103997,0.470692439256738,6.83838042114077e-08,2.14926274059736e-06
"78","ENSMUSG00000025746",10.9146412718047,4.93570622284266,1.40968453723861,5.04731704416584e-05,0.000660571095333204
"79","ENSMUSG00000025804",172.316019312008,3.45320679884151,0.424511460376319,2.85953302447743e-17,5.50576034226412e-15
"80","ENSMUSG00000025877",32.5090617021941,2.01052480820701,0.475230390427274,1.53134768508537e-06,3.16518014754783e-05
"81","ENSMUSG00000025938",6.68003173411399,4.55118667010505,1.92064608006902,0.000417325413675048,0.00391875164370085
"82","ENSMUSG00000025964",75.6082711784782,2.4690218909934,0.469888400780397,9.72854905523444e-09,3.69304707652701e-07
"83","ENSMUSG00000026065",392.000771267284,2.26334780049051,0.323233557630458,1.8565284485613e-13,1.90758298089673e-11
"84","ENSMUSG00000026070",483.044579199623,4.6512181734911,0.323360490460267,5.1019909665629e-48,2.72599377343456e-44
"85","ENSMUSG00000026072",1034.7569666446,2.04354153292821,0.201507512674735,3.18862800718303e-25,2.06507144756108e-22
"86","ENSMUSG00000026073",16.5806052521562,2.16934849626918,0.643264138415537,4.41330083142107e-05,0.000589875330638719
"87","ENSMUSG00000026166",14.0504399799881,4.17294392158109,1.0187562374399,3.41825539896543e-06,6.3803453612829e-05
"88","ENSMUSG00000026204",17.4921483237171,2.67886717290386,0.834876999822052,6.83605427001264e-05,0.000855302494520891
"89","ENSMUSG00000026271",81.3372040082909,2.17304366066029,0.395731964523616,2.65403483104869e-09,1.13671407633613e-07
"90","ENSMUSG00000026442",26.2769842904496,3.30570929975308,0.920769140344606,1.63393741364374e-05,0.00025287259324001
