"","Mouse.gene.stable.ID","DownLFC"
"1108","ENSMUSG00000092805","-2.91983838082899"
"1109","ENSMUSG00000093387","-3.70038600020539"
"1110","ENSMUSG00000093394","-2.05220291393575"
"1111","ENSMUSG00000093485","-3.87799425172821"
"1112","ENSMUSG00000093535","-4.67651501973913"
"1113","ENSMUSG00000093658","-4.33579297957977"
"1114","ENSMUSG00000093734","-2.81240390717942"
"1115","ENSMUSG00000093865","-3.46438388541675"
"1116","ENSMUSG00000093985","-2.11641128789725"
"1117","ENSMUSG00000094152","-2.02073431694675"
"1118","ENSMUSG00000094230","-3.7921357572929"
"1119","ENSMUSG00000094350","-2.86176289959744"
"1120","ENSMUSG00000094370","-2.33226187950489"
"1121","ENSMUSG00000094421","-2.17151254836393"
"1122","ENSMUSG00000094439","-2.36646090448746"
"1123","ENSMUSG00000094628","-2.42653860122983"
"1124","ENSMUSG00000094664","-2.4669562129643"
"1125","ENSMUSG00000094784","-2.11242710743793"
"1126","ENSMUSG00000094814","-2.49453610658849"
"1127","ENSMUSG00000094817","-2.81571731301039"
"1128","ENSMUSG00000094958","-2.11672177146093"
"1129","ENSMUSG00000095040","-3.3877487237197"
"1130","ENSMUSG00000095143","-2.46783521075502"
"1131","ENSMUSG00000095300","-2.48174495155266"
"1132","ENSMUSG00000095388","-2.52285548255437"
"1133","ENSMUSG00000095766","-2.29459954629375"
"1134","ENSMUSG00000095799","-3.45731691723972"
"1135","ENSMUSG00000096003","-2.07699882025185"
"1136","ENSMUSG00000096010","-2.13785595314392"
"1137","ENSMUSG00000096169","-3.01489854034027"
"1138","ENSMUSG00000096449","-2.24751298101675"
"1139","ENSMUSG00000096546","-2.06535440295429"
"1140","ENSMUSG00000096753","-2.39696003426189"
"1141","ENSMUSG00000096794","-2.01774329933629"
"1142","ENSMUSG00000096852","-3.83931081322735"
"1143","ENSMUSG00000096878","-3.00781832251961"
"1144","ENSMUSG00000096917","-2.50500252833285"
"1145","ENSMUSG00000096923","-2.0660314480932"
"1146","ENSMUSG00000096929","-3.43567228680556"
"1147","ENSMUSG00000096938","-3.00859181701832"
"1148","ENSMUSG00000096967","-3.18784440324112"
"1149","ENSMUSG00000097007","-2.4546313933412"
"1150","ENSMUSG00000097016","-2.91387816004657"
"1151","ENSMUSG00000097021","-2.3884843243165"
"1152","ENSMUSG00000097042","-2.3466442859188"
"1153","ENSMUSG00000097057","-2.2545523470533"
"1154","ENSMUSG00000097073","-2.05110076019027"
"1155","ENSMUSG00000097107","-2.21634957061387"
"1156","ENSMUSG00000097137","-2.4200318411951"
"1157","ENSMUSG00000097146","-3.1851554642804"
"1158","ENSMUSG00000097150","-2.72954284561859"
"1159","ENSMUSG00000097248","-2.48576203260401"
"1160","ENSMUSG00000097253","-2.14825716875724"
"1161","ENSMUSG00000097268","-2.66099718310496"
"1162","ENSMUSG00000097275","-2.27970299338999"
"1163","ENSMUSG00000097281","-2.02355091844137"
"1164","ENSMUSG00000097286","-2.84136254835765"
"1165","ENSMUSG00000097292","-2.22974788265008"
"1166","ENSMUSG00000097309","-2.19987808733897"
"1167","ENSMUSG00000097310","-2.6347872283805"
"1168","ENSMUSG00000097375","-2.38619682331723"
"1169","ENSMUSG00000097383","-2.49821316603572"
"1170","ENSMUSG00000097387","-2.79938360439069"
"1171","ENSMUSG00000097399","-2.73174869877437"
"1172","ENSMUSG00000097405","-2.05068511632924"
"1173","ENSMUSG00000097413","-2.14766365860839"
"1174","ENSMUSG00000097419","-2.64609235150719"
"1175","ENSMUSG00000097482","-2.02911598324324"
"1176","ENSMUSG00000097494","-2.17976959753879"
"1177","ENSMUSG00000097503","-2.49425806770198"
"1178","ENSMUSG00000097513","-2.79360613776785"
"1179","ENSMUSG00000097547","-3.24777637480862"
"1180","ENSMUSG00000097584","-3.16921079064281"
"1181","ENSMUSG00000097587","-2.01269320234242"
"1182","ENSMUSG00000097591","-3.34698104228115"
"1183","ENSMUSG00000097613","-3.31332044829775"
"1184","ENSMUSG00000097652","-3.8188357896827"
"1185","ENSMUSG00000097662","-2.15932308394131"
"1186","ENSMUSG00000097683","-2.06701547758003"
"1187","ENSMUSG00000097693","-3.04775630471614"
"1188","ENSMUSG00000097699","-2.4291301416266"
"1189","ENSMUSG00000097730","-3.09234219063116"
"1190","ENSMUSG00000097762","-2.38497639720324"
"1191","ENSMUSG00000097767","-4.82922863277203"
"1192","ENSMUSG00000097781","-2.35802142987746"
"1193","ENSMUSG00000097827","-2.05185649858853"
"1194","ENSMUSG00000097834","-2.96482335063307"
"1195","ENSMUSG00000097893","-2.30993145123824"
"1196","ENSMUSG00000097926","-2.3287545539461"
"1197","ENSMUSG00000097927","-2.81406132594173"
"1198","ENSMUSG00000097930","-2.92284402603643"
"1199","ENSMUSG00000097970","-3.36028949198127"
"1200","ENSMUSG00000098021","-2.24246024027211"
"1201","ENSMUSG00000098066","-3.19162651167756"
"1202","ENSMUSG00000098206","-2.50479984829347"
"1203","ENSMUSG00000098242","-3.15328333679883"
"1204","ENSMUSG00000098370","-2.33017579728301"
"1205","ENSMUSG00000098645","-2.48927295260496"
"1206","ENSMUSG00000098708","-2.07674528740822"
"1207","ENSMUSG00000098720","-2.30542266077106"
"1208","ENSMUSG00000098754","-2.83562454096284"
"1209","ENSMUSG00000099138","-2.36858441576544"
"1210","ENSMUSG00000099146","-2.3345505701687"
"1211","ENSMUSG00000099148","-2.49327351134958"
"1212","ENSMUSG00000099170","-2.21855257331953"
"1213","ENSMUSG00000099294","-2.02537066801645"
"1214","ENSMUSG00000099338","-2.27854464300055"
"1215","ENSMUSG00000099381","-3.83780663720838"
"1216","ENSMUSG00000099404","-2.38129102195538"
"1217","ENSMUSG00000099419","-2.84390626044425"
"1218","ENSMUSG00000099579","-2.42890873792207"
"1219","ENSMUSG00000099663","-2.9318227772465"
"1220","ENSMUSG00000099664","-2.31293502361169"
"1221","ENSMUSG00000099669","-4.7320729050634"
"1222","ENSMUSG00000099696","-3.37557110693572"
"1223","ENSMUSG00000099784","-2.26748929263197"
"1224","ENSMUSG00000099803","-2.607218086951"
"1225","ENSMUSG00000099804","-2.27569223456327"
"1226","ENSMUSG00000099853","-2.94233494839353"
"1227","ENSMUSG00000099879","-2.58233003137803"
"1228","ENSMUSG00000099950","-4.073374267001"
"1229","ENSMUSG00000100002","-2.4323495652008"
"1230","ENSMUSG00000100039","-2.10260219561321"
"1231","ENSMUSG00000100053","-4.28204562661244"
"1232","ENSMUSG00000100068","-2.26582196728484"
"1233","ENSMUSG00000100121","-2.03316878160792"
"1234","ENSMUSG00000100131","-5.0488319568928"
"1235","ENSMUSG00000100147","-3.32126847766818"
"1236","ENSMUSG00000100155","-4.33049250462895"
"1237","ENSMUSG00000100174","-2.77334456818506"
"1238","ENSMUSG00000100213","-2.25907717844804"
"1239","ENSMUSG00000100255","-2.12716875483785"
"1240","ENSMUSG00000100257","-2.83374041751691"
"1241","ENSMUSG00000100277","-2.27392932400231"
"1242","ENSMUSG00000100303","-2.15730657347646"
"1243","ENSMUSG00000100394","-2.22869454933125"
"1244","ENSMUSG00000100426","-3.50684137283421"
"1245","ENSMUSG00000100444","-2.23177304451926"
"1246","ENSMUSG00000100455","-2.15700195241533"
"1247","ENSMUSG00000100486","-2.16700512307192"
"1248","ENSMUSG00000100502","-2.90292887438124"
"1249","ENSMUSG00000100512","-3.09862695855933"
"1250","ENSMUSG00000100593","-2.00163496145338"
"1251","ENSMUSG00000100600","-3.17920101527174"
"1252","ENSMUSG00000100658","-2.90917545414939"
"1253","ENSMUSG00000100774","-2.20757792794781"
"1254","ENSMUSG00000100776","-2.63326371760202"
"1255","ENSMUSG00000100826","-2.55024595998192"
"1256","ENSMUSG00000100862","-2.94618341689926"
"1257","ENSMUSG00000100923","-2.49935419045713"
"1258","ENSMUSG00000100959","-5.00791139399804"
"1259","ENSMUSG00000100967","-2.25273338706832"
"1260","ENSMUSG00000101111","-2.64500173086148"
"1261","ENSMUSG00000101122","-2.23258330888513"
"1262","ENSMUSG00000101133","-3.34136339797462"
"1263","ENSMUSG00000101135","-2.50938070599192"
"1264","ENSMUSG00000101210","-3.00447639067948"
"1265","ENSMUSG00000101211","-3.37986946242093"
"1266","ENSMUSG00000101234","-2.22821814485851"
"1267","ENSMUSG00000101249","-2.44879853995186"
"1268","ENSMUSG00000101365","-2.62788695162471"
"1269","ENSMUSG00000101514","-3.20869619307403"
"1270","ENSMUSG00000101517","-2.80403271611143"
"1271","ENSMUSG00000101537","-2.32095348182782"
"1272","ENSMUSG00000101599","-2.58622925242672"
"1273","ENSMUSG00000101603","-2.01577339096722"
"1274","ENSMUSG00000101609","-2.11721273684797"
"1275","ENSMUSG00000101746","-2.54334913406565"
"1276","ENSMUSG00000101750","-3.97787436844818"
"1277","ENSMUSG00000101838","-2.45070680696914"
"1278","ENSMUSG00000101939","-2.98290216253313"
"1279","ENSMUSG00000101940","-2.6247936621735"
"1280","ENSMUSG00000101952","-2.51057861169354"
"1281","ENSMUSG00000102070","-2.85156429072648"
"1282","ENSMUSG00000102091","-2.04641877554664"
"1283","ENSMUSG00000102097","-2.85795769691959"
"1284","ENSMUSG00000102204","-2.64314446632754"
"1285","ENSMUSG00000102234","-2.17389333294769"
"1286","ENSMUSG00000102266","-4.00427456725891"
"1287","ENSMUSG00000102305","-2.41464970317355"
"1288","ENSMUSG00000102349","-2.15668787086334"
"1289","ENSMUSG00000102370","-2.90021874960068"
"1290","ENSMUSG00000102375","-2.69976450460755"
"1291","ENSMUSG00000102389","-2.72214812551949"
"1292","ENSMUSG00000102425","-2.00346663115699"
"1293","ENSMUSG00000102448","-2.91332650684557"
"1294","ENSMUSG00000102476","-2.86734862810619"
"1295","ENSMUSG00000102483","-3.1920523658608"
"1296","ENSMUSG00000102496","-2.09984977220471"
"1297","ENSMUSG00000102505","-2.46012564259459"
"1298","ENSMUSG00000102522","-2.58218141028808"
"1299","ENSMUSG00000102523","-2.41389530733218"
"1300","ENSMUSG00000102548","-2.01519480225565"
"1301","ENSMUSG00000102553","-2.6170842125216"
"1302","ENSMUSG00000102554","-2.01815105787245"
"1303","ENSMUSG00000102562","-3.13391390849109"
"1304","ENSMUSG00000102579","-2.18562555748992"
"1305","ENSMUSG00000102590","-2.13516612416612"
"1306","ENSMUSG00000102594","-2.55584195130051"
"1307","ENSMUSG00000102642","-2.72531499441265"
"1308","ENSMUSG00000102652","-2.09957187103913"
"1309","ENSMUSG00000102775","-2.20721349900475"
"1310","ENSMUSG00000102776","-3.06649990675794"
"1311","ENSMUSG00000102850","-2.78325066197289"
"1312","ENSMUSG00000102854","-2.84722159562459"
"1313","ENSMUSG00000102919","-2.19271802294842"
"1314","ENSMUSG00000102929","-3.15841695373711"
"1315","ENSMUSG00000102950","-2.13900124055468"
"1316","ENSMUSG00000102982","-3.13858501486925"
"1317","ENSMUSG00000102983","-3.42844362957921"
"1318","ENSMUSG00000102999","-2.0009497656762"
"1319","ENSMUSG00000103006","-2.36000255363265"
"1320","ENSMUSG00000103012","-2.92979267760811"
"1321","ENSMUSG00000103046","-2.10160266580591"
"1322","ENSMUSG00000103076","-2.20488100706538"
"1323","ENSMUSG00000103089","-2.01344478952205"
"1324","ENSMUSG00000103133","-2.4073606310583"
"1325","ENSMUSG00000103143","-3.31124677527146"
"1326","ENSMUSG00000103160","-2.41005858655743"
"1327","ENSMUSG00000103162","-2.01030690652001"
"1328","ENSMUSG00000103242","-2.15000187186074"
"1329","ENSMUSG00000103258","-2.25626005303686"
"1330","ENSMUSG00000103324","-2.98927915315779"
"1331","ENSMUSG00000103382","-3.97221434324194"
"1332","ENSMUSG00000103388","-2.92378727036537"
"1333","ENSMUSG00000103391","-2.00783734307955"
"1334","ENSMUSG00000103392","-2.20176953149176"
"1335","ENSMUSG00000103398","-2.09863426219311"
"1336","ENSMUSG00000103403","-2.11898719655011"
"1337","ENSMUSG00000103411","-4.73186461797303"
"1338","ENSMUSG00000103553","-2.31110577862151"
"1339","ENSMUSG00000103583","-2.48205353113415"
"1340","ENSMUSG00000103609","-2.33915933673939"
"1341","ENSMUSG00000103621","-2.28818621058616"
"1342","ENSMUSG00000103642","-2.16537302141121"
"1343","ENSMUSG00000103646","-2.18692687387878"
"1344","ENSMUSG00000103651","-2.65118196580904"
"1345","ENSMUSG00000103672","-2.98223862917974"
"1346","ENSMUSG00000103676","-2.00339718640818"
"1347","ENSMUSG00000103679","-4.01234827041863"
"1348","ENSMUSG00000103727","-2.04983364939651"
"1349","ENSMUSG00000103738","-2.48818903085414"
"1350","ENSMUSG00000103780","-2.30313083340659"
"1351","ENSMUSG00000103821","-2.95707570979802"
"1352","ENSMUSG00000103835","-2.06294668175217"
"1353","ENSMUSG00000103839","-2.50161374788916"
"1354","ENSMUSG00000103928","-2.51710960251202"
"1355","ENSMUSG00000103951","-2.08807722543275"
"1356","ENSMUSG00000103952","-2.18936195971853"
"1357","ENSMUSG00000103965","-2.35993521797769"
"1358","ENSMUSG00000103970","-2.90983240406321"
"1359","ENSMUSG00000103983","-2.79237359756493"
"1360","ENSMUSG00000104011","-2.1551596651822"
"1361","ENSMUSG00000104018","-2.53808784034514"
"1362","ENSMUSG00000104031","-2.09857770785037"
"1363","ENSMUSG00000104040","-2.89300476225958"
"1364","ENSMUSG00000104061","-2.81870834731923"
"1365","ENSMUSG00000104091","-3.28480072688401"
"1366","ENSMUSG00000104114","-2.10831202298714"
"1367","ENSMUSG00000104116","-2.77481628388889"
"1368","ENSMUSG00000104117","-2.82485563706126"
"1369","ENSMUSG00000104122","-2.64931812880463"
"1370","ENSMUSG00000104150","-2.68559624919554"
"1371","ENSMUSG00000104165","-2.10028600248103"
"1372","ENSMUSG00000104184","-2.05003404931302"
"1373","ENSMUSG00000104204","-2.64047418800089"
"1374","ENSMUSG00000104241","-2.05124544210238"
"1375","ENSMUSG00000104244","-2.53743239992513"
"1376","ENSMUSG00000104310","-2.12424179469542"
"1377","ENSMUSG00000104324","-2.85394085887763"
"1378","ENSMUSG00000104328","-2.23002423895643"
"1379","ENSMUSG00000104336","-2.46920970761231"
"1380","ENSMUSG00000104340","-2.80255806387081"
"1381","ENSMUSG00000104375","-2.68187937136815"
"1382","ENSMUSG00000104379","-2.1317350227837"
"1383","ENSMUSG00000104392","-2.02104835915001"
"1384","ENSMUSG00000104415","-2.98865270200209"
"1385","ENSMUSG00000104424","-2.02143548220418"
"1386","ENSMUSG00000104459","-3.1991775844922"
"1387","ENSMUSG00000104481","-3.13399953789628"
"1388","ENSMUSG00000104486","-2.64684669703473"
"1389","ENSMUSG00000104497","-3.69259214686923"
"1390","ENSMUSG00000104515","-2.96354391438146"
"1391","ENSMUSG00000104519","-2.0199198821529"
"1392","ENSMUSG00000104520","-2.24445866313189"
"1393","ENSMUSG00000104528","-3.64446804164547"
"1394","ENSMUSG00000104535","-2.88847902798336"
"1395","ENSMUSG00000104546","-2.41785270217361"
"1396","ENSMUSG00000104548","-2.20568597199714"
"1397","ENSMUSG00000104569","-2.12541894785208"
"1398","ENSMUSG00000104580","-3.72115452748458"
"1399","ENSMUSG00000104586","-2.74017958111392"
"1400","ENSMUSG00000104607","-2.19946331228373"
"1401","ENSMUSG00000104610","-3.91730548423242"
"1402","ENSMUSG00000104653","-2.52825986546391"
"1403","ENSMUSG00000104662","-2.59305560880688"
"1404","ENSMUSG00000104676","-2.88564270655246"
"1405","ENSMUSG00000104693","-3.35527866834461"
"1406","ENSMUSG00000104704","-2.29067952884493"
"1407","ENSMUSG00000104720","-2.16709754453201"
"1408","ENSMUSG00000104737","-3.77508675576009"
"1409","ENSMUSG00000104761","-2.38397895843193"
"1410","ENSMUSG00000104765","-2.97152932753232"
"1411","ENSMUSG00000104799","-4.42970895268037"
"1412","ENSMUSG00000104822","-2.97156663721293"
"1413","ENSMUSG00000104823","-2.43452393266484"
"1414","ENSMUSG00000104830","-2.45808415156506"
"1415","ENSMUSG00000104846","-2.11787429684323"
"1416","ENSMUSG00000104847","-2.06238738938762"
"1417","ENSMUSG00000104869","-2.08643971351235"
"1418","ENSMUSG00000104873","-2.25154227799201"
"1419","ENSMUSG00000104887","-3.0649767932774"
"1420","ENSMUSG00000104891","-2.46691569696287"
"1421","ENSMUSG00000104897","-2.21431481195314"
"1422","ENSMUSG00000104943","-2.07323607728805"
"1423","ENSMUSG00000104950","-2.05852817890783"
"1424","ENSMUSG00000104951","-2.18292123734212"
"1425","ENSMUSG00000104978","-2.61187887314869"
"1426","ENSMUSG00000104999","-3.03136653814185"
"1427","ENSMUSG00000105003","-4.45771299711905"
"1428","ENSMUSG00000105004","-2.02144973584106"
"1429","ENSMUSG00000105063","-2.49571480308003"
"1430","ENSMUSG00000105065","-2.86821734339477"
"1431","ENSMUSG00000105095","-2.98216821788939"
"1432","ENSMUSG00000105130","-2.14101622116557"
"1433","ENSMUSG00000105134","-2.65642337500202"
"1434","ENSMUSG00000105166","-2.13314913856222"
"1435","ENSMUSG00000105168","-3.51061294479039"
"1436","ENSMUSG00000105170","-2.11674213808612"
"1437","ENSMUSG00000105179","-4.13290390428415"
"1438","ENSMUSG00000105224","-2.64323066980398"
"1439","ENSMUSG00000105226","-2.25766446326779"
"1440","ENSMUSG00000105272","-2.10284696568079"
"1441","ENSMUSG00000105328","-3.22071081603809"
"1442","ENSMUSG00000105351","-2.35284600885652"
"1443","ENSMUSG00000105387","-3.18922706258022"
"1444","ENSMUSG00000105402","-2.69429861322344"
"1445","ENSMUSG00000105419","-2.04599659555861"
"1446","ENSMUSG00000105442","-2.05933805152935"
"1447","ENSMUSG00000105444","-4.76343321567138"
"1448","ENSMUSG00000105466","-2.16373746675435"
"1449","ENSMUSG00000105517","-2.06251138992851"
"1450","ENSMUSG00000105542","-2.15453358527462"
"1451","ENSMUSG00000105550","-2.15532601607298"
"1452","ENSMUSG00000105556","-2.50479854866433"
"1453","ENSMUSG00000105584","-2.07176314961409"
"1454","ENSMUSG00000105590","-2.45762017397483"
"1455","ENSMUSG00000105607","-2.11544396198613"
"1456","ENSMUSG00000105622","-2.57419798406932"
"1457","ENSMUSG00000105708","-2.05168640612245"
"1458","ENSMUSG00000105710","-2.20536210053304"
"1459","ENSMUSG00000105729","-3.77017896951491"
"1460","ENSMUSG00000105742","-2.03480630224385"
"1461","ENSMUSG00000105745","-2.23497318242833"
"1462","ENSMUSG00000105762","-3.24349880978857"
"1463","ENSMUSG00000105784","-2.68567740389591"
"1464","ENSMUSG00000105820","-2.27487461433571"
"1465","ENSMUSG00000105843","-2.50048718971536"
"1466","ENSMUSG00000105907","-3.64743373189451"
"1467","ENSMUSG00000105909","-3.59681690117166"
"1468","ENSMUSG00000105960","-4.75692905099059"
"1469","ENSMUSG00000105976","-2.79964115179174"
"1470","ENSMUSG00000105981","-2.35321508739538"
"1471","ENSMUSG00000105985","-3.10141552386434"
"1472","ENSMUSG00000105992","-2.21932115510761"
"1473","ENSMUSG00000106025","-2.18266520107915"
"1474","ENSMUSG00000106069","-3.05624444635854"
"1475","ENSMUSG00000106070","-2.1310083059721"
"1476","ENSMUSG00000106078","-2.45504595410878"
"1477","ENSMUSG00000106087","-3.38711615029425"
"1478","ENSMUSG00000106107","-4.88605363941813"
"1479","ENSMUSG00000106110","-2.48467026668287"
"1480","ENSMUSG00000106120","-4.00358117663871"
"1481","ENSMUSG00000106129","-3.30104499176024"
"1482","ENSMUSG00000106164","-2.67775897647837"
"1483","ENSMUSG00000106218","-2.73994833854589"
"1484","ENSMUSG00000106251","-2.33228740023357"
"1485","ENSMUSG00000106262","-2.19524157325021"
"1486","ENSMUSG00000106263","-3.96286597795526"
"1487","ENSMUSG00000106291","-2.10792335859488"
"1488","ENSMUSG00000106303","-3.72216349859043"
"1489","ENSMUSG00000106306","-2.77760032337576"
"1490","ENSMUSG00000106320","-2.70610163801245"
"1491","ENSMUSG00000106365","-2.41629473201086"
"1492","ENSMUSG00000106374","-3.08999271934368"
"1493","ENSMUSG00000106379","-2.23976119849338"
"1494","ENSMUSG00000106386","-2.01423211034705"
"1495","ENSMUSG00000106466","-2.06752800940741"
"1496","ENSMUSG00000106475","-2.12870305795341"
"1497","ENSMUSG00000106527","-3.78508620920221"
"1498","ENSMUSG00000106535","-2.31575142060497"
"1499","ENSMUSG00000106547","-3.3306091211403"
"1500","ENSMUSG00000106603","-2.88224220468524"
"1501","ENSMUSG00000106665","-2.02763246119205"
"1502","ENSMUSG00000106683","-2.23785748355169"
"1503","ENSMUSG00000106696","-2.41708097267173"
"1504","ENSMUSG00000106705","-5.55436422876463"
"1505","ENSMUSG00000106707","-2.99946794873049"
"1506","ENSMUSG00000106720","-2.54829996518465"
"1507","ENSMUSG00000106767","-2.97009427971547"
"1508","ENSMUSG00000106838","-2.81286390831672"
"1509","ENSMUSG00000106839","-2.58698178696866"
"1510","ENSMUSG00000106855","-2.96790647041305"
"1511","ENSMUSG00000106867","-2.30147024785475"
"1512","ENSMUSG00000106871","-2.46925138751157"
"1513","ENSMUSG00000106889","-2.8078616853536"
"1514","ENSMUSG00000106904","-2.10760882462559"
"1515","ENSMUSG00000106927","-2.4181550862444"
"1516","ENSMUSG00000106962","-2.02532438207264"
"1517","ENSMUSG00000106980","-2.04970064728202"
"1518","ENSMUSG00000106992","-2.9977330954526"
"1519","ENSMUSG00000106994","-2.26335150967431"
"1520","ENSMUSG00000107015","-2.94689544934706"
"1521","ENSMUSG00000107096","-2.30358796843938"
"1522","ENSMUSG00000107109","-2.07190135568761"
"1523","ENSMUSG00000107125","-2.39416237110879"
"1524","ENSMUSG00000107163","-4.24503681799272"
"1525","ENSMUSG00000107173","-2.62151967678732"
"1526","ENSMUSG00000107178","-2.60693076154529"
"1527","ENSMUSG00000107200","-2.12818857956622"
"1528","ENSMUSG00000107280","-2.39033642639958"
"1529","ENSMUSG00000107306","-2.05776294015964"
"1530","ENSMUSG00000107331","-2.4321849755551"
"1531","ENSMUSG00000107334","-2.32561413373154"
"1532","ENSMUSG00000107412","-2.34267902964158"
"1533","ENSMUSG00000107427","-2.37789402293911"
"1534","ENSMUSG00000107428","-2.39328100851065"
"1535","ENSMUSG00000107434","-2.44637497941274"
"1536","ENSMUSG00000107439","-2.74001614972928"
"1537","ENSMUSG00000107440","-3.10265961814475"
"1538","ENSMUSG00000107451","-2.51239544312836"
"1539","ENSMUSG00000107458","-3.00176688490223"
"1540","ENSMUSG00000107480","-3.387605427173"
"1541","ENSMUSG00000107491","-2.26997182224994"
"1542","ENSMUSG00000107512","-3.29973613415546"
"1543","ENSMUSG00000107516","-2.95620899960467"
"1544","ENSMUSG00000107524","-2.46086557633261"
"1545","ENSMUSG00000107531","-2.09585173983844"
"1546","ENSMUSG00000107573","-3.16376446191467"
"1547","ENSMUSG00000107577","-2.37043333272083"
"1548","ENSMUSG00000107605","-3.36078581795282"
"1549","ENSMUSG00000107610","-2.68492124240545"
"1550","ENSMUSG00000107624","-3.61989844884692"
"1551","ENSMUSG00000107638","-2.09391049266722"
"1552","ENSMUSG00000107640","-3.18639374751025"
"1553","ENSMUSG00000107681","-2.19436954097719"
"1554","ENSMUSG00000107689","-2.21571036600095"
"1555","ENSMUSG00000107698","-2.17569450469486"
"1556","ENSMUSG00000107760","-2.46412968351353"
"1557","ENSMUSG00000107813","-2.53441067458986"
"1558","ENSMUSG00000107814","-2.20085177728982"
"1559","ENSMUSG00000107835","-2.42839392122379"
"1560","ENSMUSG00000107838","-2.35380960034059"
"1561","ENSMUSG00000107861","-2.35815104264712"
"1562","ENSMUSG00000107876","-4.23188689623216"
"1563","ENSMUSG00000107932","-3.18159056959434"
"1564","ENSMUSG00000107937","-2.15990206888286"
"1565","ENSMUSG00000107942","-2.25749303021468"
"1566","ENSMUSG00000107965","-2.50336089090733"
"1567","ENSMUSG00000107966","-2.33191891689193"
"1568","ENSMUSG00000107997","-3.56780447921131"
"1569","ENSMUSG00000108026","-2.16990563284472"
"1570","ENSMUSG00000108030","-2.21297617353187"
"1571","ENSMUSG00000108038","-3.27564735386018"
"1572","ENSMUSG00000108057","-2.59653664223901"
"1573","ENSMUSG00000108064","-2.01290797196792"
"1574","ENSMUSG00000108106","-2.28786307000326"
"1575","ENSMUSG00000108111","-2.42760460308012"
"1576","ENSMUSG00000108118","-2.92150993856421"
"1577","ENSMUSG00000108137","-2.04224343458426"
"1578","ENSMUSG00000108155","-2.1308723204284"
"1579","ENSMUSG00000108170","-2.02009664586032"
"1580","ENSMUSG00000108199","-3.33743541129325"
"1581","ENSMUSG00000108219","-2.49717373283397"
"1582","ENSMUSG00000108232","-2.8757212366582"
"1583","ENSMUSG00000108290","-2.60821263217017"
"1584","ENSMUSG00000108297","-3.26758683308259"
"1585","ENSMUSG00000108310","-2.9569786869821"
"1586","ENSMUSG00000108327","-3.01643996190446"
"1587","ENSMUSG00000108354","-2.34171309188723"
"1588","ENSMUSG00000108368","-2.19889828845055"
"1589","ENSMUSG00000108398","-2.0936362343885"
"1590","ENSMUSG00000108418","-2.29091776278936"
"1591","ENSMUSG00000108431","-2.61609262878418"
"1592","ENSMUSG00000108432","-2.15196011266574"
"1593","ENSMUSG00000108435","-2.13098453509163"
"1594","ENSMUSG00000108436","-2.91395111607278"
"1595","ENSMUSG00000108472","-2.22167603384981"
"1596","ENSMUSG00000108476","-3.61788678882587"
"1597","ENSMUSG00000108486","-2.33923209497292"
"1598","ENSMUSG00000108494","-2.65896003500066"
"1599","ENSMUSG00000108504","-2.19244171307152"
"1600","ENSMUSG00000108543","-2.07109822063374"
"1601","ENSMUSG00000108551","-2.3385512506602"
"1602","ENSMUSG00000108575","-3.09504863645486"
"1603","ENSMUSG00000108604","-2.887557025775"
"1604","ENSMUSG00000108614","-2.51107745455621"
"1605","ENSMUSG00000108618","-2.75107926916274"
"1606","ENSMUSG00000108634","-2.00425897327028"
"1607","ENSMUSG00000108652","-3.08805543664052"
"1608","ENSMUSG00000108655","-2.78308596479766"
"1609","ENSMUSG00000108703","-2.68861304283627"
"1610","ENSMUSG00000108705","-2.63056774611133"
"1611","ENSMUSG00000108714","-3.63758715590397"
"1612","ENSMUSG00000108758","-2.81902934910081"
"1613","ENSMUSG00000108760","-2.16488137339688"
"1614","ENSMUSG00000108763","-2.09487924222022"
"1615","ENSMUSG00000108776","-2.00112146230371"
"1616","ENSMUSG00000108777","-2.29453498432884"
"1617","ENSMUSG00000108783","-2.12894662339709"
"1618","ENSMUSG00000108825","-2.86328453509612"
"1619","ENSMUSG00000108830","-2.03409637284223"
"1620","ENSMUSG00000108847","-2.15755300973384"
"1621","ENSMUSG00000108849","-2.27673893468944"
"1622","ENSMUSG00000108875","-2.06698995740098"
"1623","ENSMUSG00000108884","-3.5195971712913"
"1624","ENSMUSG00000108954","-2.23444923259717"
"1625","ENSMUSG00000108961","-2.85654614626554"
"1626","ENSMUSG00000108964","-2.92520295233845"
"1627","ENSMUSG00000108969","-2.21860824617046"
"1628","ENSMUSG00000108976","-2.85292919607731"
"1629","ENSMUSG00000108985","-2.40625068581415"
"1630","ENSMUSG00000109003","-2.9202563763154"
"1631","ENSMUSG00000109005","-2.00931568972488"
"1632","ENSMUSG00000109028","-3.41102557761452"
"1633","ENSMUSG00000109031","-2.35586490686936"
"1634","ENSMUSG00000109032","-2.12288965266653"
"1635","ENSMUSG00000109052","-2.47329457317297"
"1636","ENSMUSG00000109061","-2.60318543226721"
"1637","ENSMUSG00000109089","-2.52524966983476"
"1638","ENSMUSG00000109093","-2.85073653775785"
"1639","ENSMUSG00000109101","-2.70877746050601"
"1640","ENSMUSG00000109105","-3.8658489546077"
"1641","ENSMUSG00000109108","-2.06316267318942"
"1642","ENSMUSG00000109157","-2.62341840551349"
"1643","ENSMUSG00000109161","-5.39081719687863"
"1644","ENSMUSG00000109165","-2.07584951358153"
