"","Mouse.gene.stable.ID","LFC"
"558","ENSMUSG00000094498","-2.37956848057013"
"559","ENSMUSG00000094537","-3.02323613276558"
"560","ENSMUSG00000094574","-4.81825794582862"
"561","ENSMUSG00000094628","-4.48341652638579"
"562","ENSMUSG00000094664","-22.9092434790333"
"563","ENSMUSG00000094678","-2.94784341325201"
"564","ENSMUSG00000094689","-3.92764814735161"
"565","ENSMUSG00000094800","-3.39422665596532"
"566","ENSMUSG00000094918","-4.51816950607944"
"567","ENSMUSG00000095159","-3.83659305237928"
"568","ENSMUSG00000095186","-4.71603679969977"
"569","ENSMUSG00000095195","-2.069163602088"
"570","ENSMUSG00000095207","-3.91302895691827"
"571","ENSMUSG00000095280","-4.59984778914821"
"572","ENSMUSG00000095369","-3.57478619682108"
"573","ENSMUSG00000095430","-2.99678350315032"
"574","ENSMUSG00000095597","-2.84877073757669"
"575","ENSMUSG00000095773","-2.59009982415647"
"576","ENSMUSG00000095824","-2.91636060053217"
"577","ENSMUSG00000095889","-3.3149650315093"
"578","ENSMUSG00000095891","-4.93097752351213"
"579","ENSMUSG00000095912","-3.2369980649289"
"580","ENSMUSG00000095991","-2.60780446526781"
"581","ENSMUSG00000096002","-2.15609558820273"
"582","ENSMUSG00000096102","-2.98620277897503"
"583","ENSMUSG00000096214","-5.34780704992123"
"584","ENSMUSG00000096237","-2.91636060053217"
"585","ENSMUSG00000096243","-2.02186793280025"
"586","ENSMUSG00000096296","-2.04744973349449"
"587","ENSMUSG00000096385","-3.35529138759383"
"588","ENSMUSG00000096397","-2.64902561104388"
"589","ENSMUSG00000096403","-3.70989919243986"
"590","ENSMUSG00000096470","-2.02208487029198"
"591","ENSMUSG00000096519","-3.76968164573031"
"592","ENSMUSG00000096722","-3.3453948820812"
"593","ENSMUSG00000096775","-3.91305178913364"
"594","ENSMUSG00000096810","-3.03130586022183"
"595","ENSMUSG00000096862","-5.91433627700185"
"596","ENSMUSG00000096999","-2.95704904764834"
"597","ENSMUSG00000097115","-2.43596956983607"
"598","ENSMUSG00000097166","-2.32030416420849"
"599","ENSMUSG00000097265","-2.64426815311069"
"600","ENSMUSG00000097342","-3.35499447692248"
"601","ENSMUSG00000097445","-2.8523893725694"
"602","ENSMUSG00000097464","-2.37922874846121"
"603","ENSMUSG00000097548","-2.59039332659646"
"604","ENSMUSG00000097565","-2.50342962207808"
"605","ENSMUSG00000097656","-2.87301996339725"
"606","ENSMUSG00000097666","-2.13297007644482"
"607","ENSMUSG00000097697","-2.64034611338291"
"608","ENSMUSG00000097744","-2.02207901090552"
"609","ENSMUSG00000097809","-4.74253176479217"
"610","ENSMUSG00000097828","-4.79204003681258"
"611","ENSMUSG00000097900","-2.32216685757212"
"612","ENSMUSG00000097925","-2.06916677206727"
"613","ENSMUSG00000097952","-2.94371547610841"
"614","ENSMUSG00000097977","-2.96007925889069"
"615","ENSMUSG00000098016","-2.02207901090552"
"616","ENSMUSG00000098068","-2.98497743418662"
"617","ENSMUSG00000098077","-2.74676252780355"
"618","ENSMUSG00000098097","-2.62785050953326"
"619","ENSMUSG00000098102","-2.14002216702442"
"620","ENSMUSG00000098157","-2.07007996740057"
"621","ENSMUSG00000098171","-2.99685563871257"
"622","ENSMUSG00000098179","-2.02453918042102"
"623","ENSMUSG00000098200","-3.00924993382249"
"624","ENSMUSG00000098205","-2.6078035949327"
"625","ENSMUSG00000098216","-2.06917557277105"
"626","ENSMUSG00000098231","-2.04219814287163"
"627","ENSMUSG00000098248","-3.55459787013991"
"628","ENSMUSG00000098343","-2.03582175926526"
"629","ENSMUSG00000098364","-5.37017219617738"
"630","ENSMUSG00000098369","-21.3092521941225"
"631","ENSMUSG00000098371","-2.65699358551615"
"632","ENSMUSG00000098426","-3.0601745092645"
"633","ENSMUSG00000098428","-22.7311942435094"
"634","ENSMUSG00000098457","-4.5984150517692"
"635","ENSMUSG00000098543","-10.0167291751932"
"636","ENSMUSG00000098559","-2.57620977894144"
"637","ENSMUSG00000098567","-2.01109048034029"
"638","ENSMUSG00000098597","-2.503416292642"
"639","ENSMUSG00000098781","-2.91239773266859"
"640","ENSMUSG00000098907","-2.57585280798754"
"641","ENSMUSG00000098915","-4.58393868383307"
"642","ENSMUSG00000098943","-4.23425454156594"
"643","ENSMUSG00000099021","-2.14857673039721"
"644","ENSMUSG00000099120","-2.02208790821219"
"645","ENSMUSG00000099125","-2.36228851681833"
"646","ENSMUSG00000099225","-2.60778025676824"
"647","ENSMUSG00000099315","-2.02207204976174"
"648","ENSMUSG00000099342","-3.05391855544617"
"649","ENSMUSG00000099397","-4.47536163310441"
"650","ENSMUSG00000099422","-2.03430242110502"
"651","ENSMUSG00000099517","-2.02207204976174"
"652","ENSMUSG00000099624","-9.11508456850039"
"653","ENSMUSG00000099644","-2.55611023517136"
"654","ENSMUSG00000099696","-4.46359438219219"
"655","ENSMUSG00000100121","-2.11872145352834"
"656","ENSMUSG00000100162","-2.6519253806615"
"657","ENSMUSG00000100197","-2.59054262640745"
"658","ENSMUSG00000100254","-6.89445050849542"
"659","ENSMUSG00000100255","-2.04576454147028"
"660","ENSMUSG00000100454","-2.06917607566577"
"661","ENSMUSG00000100490","-4.62710997984447"
"662","ENSMUSG00000100538","-2.069163602088"
"663","ENSMUSG00000100548","-2.04575769981037"
"664","ENSMUSG00000100562","-3.42034557486026"
"665","ENSMUSG00000100616","-2.60778025676824"
"666","ENSMUSG00000100679","-3.83108503633622"
"667","ENSMUSG00000100750","-2.02898184078409"
"668","ENSMUSG00000100801","-5.82360015766495"
"669","ENSMUSG00000100819","-2.01731568625183"
"670","ENSMUSG00000100838","-5.53594300445883"
"671","ENSMUSG00000100891","-2.60543122884004"
"672","ENSMUSG00000100922","-4.20347125905063"
"673","ENSMUSG00000100945","-2.02207204976174"
"674","ENSMUSG00000100980","-2.06916677206727"
"675","ENSMUSG00000101133","-3.04761373598153"
"676","ENSMUSG00000101135","-2.15352978977497"
"677","ENSMUSG00000101152","-2.92820869461764"
"678","ENSMUSG00000101309","-4.37416859968384"
"679","ENSMUSG00000101316","-2.11962923690044"
"680","ENSMUSG00000101342","-4.42364045832183"
"681","ENSMUSG00000101395","-2.07221591771346"
"682","ENSMUSG00000101449","-2.069163602088"
"683","ENSMUSG00000101496","-2.53173400556356"
"684","ENSMUSG00000101605","-2.99817998330293"
"685","ENSMUSG00000101660","-7.87779208130965"
"686","ENSMUSG00000101662","-2.37934493416083"
"687","ENSMUSG00000101667","-2.069163602088"
"688","ENSMUSG00000101685","-2.04575769981037"
"689","ENSMUSG00000101777","-2.62426653725415"
"690","ENSMUSG00000101799","-2.069163602088"
"691","ENSMUSG00000101826","-2.04575769981037"
"692","ENSMUSG00000101849","-2.04575769981037"
"693","ENSMUSG00000101940","-2.63442231135964"
"694","ENSMUSG00000101969","-2.02207901090552"
"695","ENSMUSG00000102114","-2.04575769981037"
"696","ENSMUSG00000102193","-3.3304274762342"
"697","ENSMUSG00000102257","-2.04575769981037"
"698","ENSMUSG00000102293","-2.59038650056893"
"699","ENSMUSG00000102298","-2.02809409350492"
"700","ENSMUSG00000102323","-2.15475827320689"
"701","ENSMUSG00000102343","-2.04575769981037"
"702","ENSMUSG00000102523","-2.37985199405936"
"703","ENSMUSG00000102525","-5.02412176861602"
"704","ENSMUSG00000102550","-3.50029351974999"
"705","ENSMUSG00000102627","-5.57301528736667"
"706","ENSMUSG00000102651","-2.33841931467534"
"707","ENSMUSG00000102737","-2.14934148718143"
"708","ENSMUSG00000102744","-2.04575769981037"
"709","ENSMUSG00000102782","-3.0363810727552"
"710","ENSMUSG00000102915","-2.0691697734322"
"711","ENSMUSG00000102970","-3.06425534380239"
"712","ENSMUSG00000102975","-2.65697653390758"
"713","ENSMUSG00000103002","-2.62124006231749"
"714","ENSMUSG00000103053","-2.02325506157343"
"715","ENSMUSG00000103059","-2.40166713097718"
"716","ENSMUSG00000103260","-4.22225733186919"
"717","ENSMUSG00000103261","-2.07219467652362"
"718","ENSMUSG00000103396","-2.983885861147"
"719","ENSMUSG00000103458","-2.069163602088"
"720","ENSMUSG00000103583","-2.04249245792932"
"721","ENSMUSG00000103594","-2.04249245792932"
"722","ENSMUSG00000103641","-3.56691672370104"
"723","ENSMUSG00000103735","-2.60780125761056"
"724","ENSMUSG00000103768","-2.55608736708879"
"725","ENSMUSG00000103770","-2.22132632307107"
"726","ENSMUSG00000103779","-2.06917557277105"
"727","ENSMUSG00000103818","-2.14453809291493"
"728","ENSMUSG00000103822","-2.55268618096579"
"729","ENSMUSG00000103922","-2.23899573897404"
"730","ENSMUSG00000103953","-2.64801254733875"
"731","ENSMUSG00000103972","-2.60723074008883"
"732","ENSMUSG00000103975","-2.07175548532872"
"733","ENSMUSG00000103979","-3.72087766457808"
"734","ENSMUSG00000104074","-2.64515206039875"
"735","ENSMUSG00000104078","-2.39977875746911"
"736","ENSMUSG00000104081","-2.04219814287163"
"737","ENSMUSG00000104103","-4.02383344594468"
"738","ENSMUSG00000104107","-2.15037887263435"
"739","ENSMUSG00000104141","-2.02490016848476"
"740","ENSMUSG00000104156","-2.67605371107675"
"741","ENSMUSG00000104171","-3.81464250757765"
"742","ENSMUSG00000104282","-3.57327946294082"
"743","ENSMUSG00000104328","-2.60378113986447"
"744","ENSMUSG00000104336","-2.62083234605955"
"745","ENSMUSG00000104347","-2.06899285006235"
"746","ENSMUSG00000104371","-5.93808107615414"
"747","ENSMUSG00000104414","-2.983885861147"
"748","ENSMUSG00000104477","-2.02207204976174"
"749","ENSMUSG00000104493","-3.64199089768738"
"750","ENSMUSG00000104507","-2.16237991392242"
"751","ENSMUSG00000104625","-3.0466351646389"
"752","ENSMUSG00000104642","-2.96481635098653"
"753","ENSMUSG00000104657","-3.39641921938248"
"754","ENSMUSG00000104699","-3.23699025253028"
"755","ENSMUSG00000104701","-2.55608736708879"
"756","ENSMUSG00000104752","-2.069163602088"
"757","ENSMUSG00000104755","-2.0796823931492"
"758","ENSMUSG00000104910","-2.60550499876869"
"759","ENSMUSG00000104912","-2.02264090605827"
"760","ENSMUSG00000104945","-2.02194533908924"
"761","ENSMUSG00000104953","-6.51072615479875"
"762","ENSMUSG00000104974","-2.04575769981037"
"763","ENSMUSG00000105025","-2.61817294012426"
"764","ENSMUSG00000105143","-3.10386876542755"
"765","ENSMUSG00000105192","-2.51516214613218"
"766","ENSMUSG00000105229","-3.06108565848887"
"767","ENSMUSG00000105283","-2.04782979950824"
"768","ENSMUSG00000105289","-2.85903405771442"
"769","ENSMUSG00000105359","-2.28039015415679"
"770","ENSMUSG00000105460","-2.02634729031219"
"771","ENSMUSG00000105461","-6.89427685243393"
"772","ENSMUSG00000105470","-2.16229857052149"
"773","ENSMUSG00000105537","-3.91302895691827"
"774","ENSMUSG00000105637","-2.50340733928492"
"775","ENSMUSG00000105662","-2.65698922837799"
"776","ENSMUSG00000105663","-2.59653702889216"
"777","ENSMUSG00000105745","-2.69138171367147"
"778","ENSMUSG00000105780","-2.60725729162407"
"779","ENSMUSG00000105871","-2.50339925341826"
"780","ENSMUSG00000105879","-4.22627576620463"
"781","ENSMUSG00000105901","-2.02209308975725"
"782","ENSMUSG00000105902","-2.069163602088"
"783","ENSMUSG00000105933","-2.65275266517537"
"784","ENSMUSG00000105945","-4.4909063590177"
"785","ENSMUSG00000105947","-2.00930737790375"
"786","ENSMUSG00000105992","-2.31996403981933"
"787","ENSMUSG00000105995","-2.10564421874282"
"788","ENSMUSG00000106048","-2.13823601434611"
"789","ENSMUSG00000106081","-2.60778025676824"
"790","ENSMUSG00000106093","-2.03636549453734"
"791","ENSMUSG00000106102","-3.83108503633622"
"792","ENSMUSG00000106120","-2.04576454147028"
"793","ENSMUSG00000106133","-4.02381780149653"
"794","ENSMUSG00000106182","-2.04174971611881"
"795","ENSMUSG00000106211","-2.0663264071503"
"796","ENSMUSG00000106214","-3.21878104269804"
"797","ENSMUSG00000106273","-3.59027397531953"
"798","ENSMUSG00000106301","-3.58996540272936"
"799","ENSMUSG00000106344","-2.06302813867302"
"800","ENSMUSG00000106432","-2.15860925933943"
"801","ENSMUSG00000106466","-2.13759335321443"
"802","ENSMUSG00000106543","-2.59017505607599"
"803","ENSMUSG00000106570","-2.09572037716183"
"804","ENSMUSG00000106753","-3.0352520627105"
"805","ENSMUSG00000106791","-4.00327217050091"
"806","ENSMUSG00000106860","-2.99727059230137"
"807","ENSMUSG00000106892","-3.46536945850755"
"808","ENSMUSG00000106926","-3.33211304346022"
"809","ENSMUSG00000106930","-3.33420231869868"
"810","ENSMUSG00000106994","-2.06023887106062"
"811","ENSMUSG00000106995","-2.04605544522973"
"812","ENSMUSG00000107044","-2.04168588930267"
"813","ENSMUSG00000107048","-3.30424610960746"
"814","ENSMUSG00000107079","-2.94428019801773"
"815","ENSMUSG00000107212","-2.60723074008883"
"816","ENSMUSG00000107244","-2.05510120083452"
"817","ENSMUSG00000107310","-5.21782166336203"
"818","ENSMUSG00000107340","-2.04575769981037"
"819","ENSMUSG00000107364","-2.57548832081101"
"820","ENSMUSG00000107412","-2.10964291228793"
"821","ENSMUSG00000107458","-2.96893114097"
"822","ENSMUSG00000107470","-6.82910159938036"
"823","ENSMUSG00000107504","-2.55608736708879"
"824","ENSMUSG00000107534","-2.01770162537614"
"825","ENSMUSG00000107539","-3.23724374449969"
"826","ENSMUSG00000107642","-2.069163602088"
"827","ENSMUSG00000107676","-2.04576454147028"
"828","ENSMUSG00000107696","-3.02272453155757"
"829","ENSMUSG00000107707","-4.15346553754135"
"830","ENSMUSG00000107734","-2.33833579601124"
"831","ENSMUSG00000107811","-2.60543481139636"
"832","ENSMUSG00000107852","-2.65698358868935"
"833","ENSMUSG00000107872","-3.11412586893001"
"834","ENSMUSG00000107878","-2.02208957321787"
"835","ENSMUSG00000107896","-6.0178579603865"
"836","ENSMUSG00000107899","-2.59054262640745"
"837","ENSMUSG00000107917","-2.9887474192438"
"838","ENSMUSG00000107920","-2.64072797653583"
"839","ENSMUSG00000107996","-2.67115990705212"
"840","ENSMUSG00000108045","-2.57369236077705"
"841","ENSMUSG00000108103","-2.04577385118384"
"842","ENSMUSG00000108118","-2.02207204976174"
"843","ENSMUSG00000108175","-2.62107859718553"
"844","ENSMUSG00000108189","-2.02207204976174"
"845","ENSMUSG00000108211","-3.49765899285206"
"846","ENSMUSG00000108235","-4.32953402051811"
"847","ENSMUSG00000108238","-2.12457833159855"
"848","ENSMUSG00000108242","-2.07377740651421"
"849","ENSMUSG00000108244","-2.08613091161567"
"850","ENSMUSG00000108276","-2.57481035305755"
"851","ENSMUSG00000108280","-2.57223737660274"
"852","ENSMUSG00000108286","-2.0693782983668"
"853","ENSMUSG00000108522","-2.069163602088"
"854","ENSMUSG00000108571","-3.03561231116576"
"855","ENSMUSG00000108578","-2.0220820121897"
"856","ENSMUSG00000108670","-2.37887798415171"
"857","ENSMUSG00000108686","-2.6240738365526"
"858","ENSMUSG00000108689","-2.35485698870269"
"859","ENSMUSG00000108725","-2.99715771462069"
"860","ENSMUSG00000108777","-2.0597405142027"
"861","ENSMUSG00000108849","-2.99721597887399"
"862","ENSMUSG00000108926","-2.02194533908924"
"863","ENSMUSG00000109028","-2.37202535765583"
"864","ENSMUSG00000109104","-2.02592520673975"
"865","ENSMUSG00000109132","-3.40069026276262"
"866","ENSMUSG00000109143","-2.45914423837199"
"867","ENSMUSG00000109267","-2.02207204976174"
"868","ENSMUSG00000109307","-2.08613091161567"
"869","ENSMUSG00000109383","-2.0422150932848"
"870","ENSMUSG00000109416","-2.62426653725415"
"871","ENSMUSG00000109484","-2.65697653390758"
"872","ENSMUSG00000109510","-3.83111447745406"
"873","ENSMUSG00000109523","-2.069163602088"
"874","ENSMUSG00000109562","-2.02446793792502"
"875","ENSMUSG00000109572","-2.57368336994033"
"876","ENSMUSG00000109610","-2.17507784066278"
"877","ENSMUSG00000109645","-6.34499486280564"
"878","ENSMUSG00000109654","-2.03566060119452"
"879","ENSMUSG00000109711","-2.65698358868935"
"880","ENSMUSG00000109828","-2.61255936335937"
"881","ENSMUSG00000109875","-6.66993000937604"
"882","ENSMUSG00000109926","-7.5439609656639"
"883","ENSMUSG00000109982","-2.00500511553955"
"884","ENSMUSG00000110009","-2.06916677206727"
"885","ENSMUSG00000110016","-2.3043681769327"
"886","ENSMUSG00000110057","-3.34455853532343"
"887","ENSMUSG00000110123","-7.6401608956448"
"888","ENSMUSG00000110144","-2.59054262640745"
"889","ENSMUSG00000110179","-2.11174213244232"
"890","ENSMUSG00000110250","-3.70481380669854"
"891","ENSMUSG00000110368","-2.04177115807582"
"892","ENSMUSG00000110369","-2.04577343962657"
"893","ENSMUSG00000110373","-3.06591474067702"
"894","ENSMUSG00000110405","-2.03571541453327"
"895","ENSMUSG00000110442","-3.35295680859229"
"896","ENSMUSG00000110469","-3.33371146682441"
"897","ENSMUSG00000110474","-2.60725729162407"
"898","ENSMUSG00000110617","-2.01385481750041"
"899","ENSMUSG00000110658","-2.33410062607892"
"900","ENSMUSG00000110692","-2.04575769981037"
"901","ENSMUSG00000110699","-3.30304297036136"
"902","ENSMUSG00000110715","-4.26570228291852"
"903","ENSMUSG00000110758","-2.57368138424672"
"904","ENSMUSG00000110768","-2.03682949602358"
"905","ENSMUSG00000110784","-2.069163602088"
"906","ENSMUSG00000110877","-2.03750509567903"
"907","ENSMUSG00000110905","-2.06917557277105"
"908","ENSMUSG00000110926","-3.72089344979335"
"909","ENSMUSG00000111103","-2.57369236077705"
"910","ENSMUSG00000111176","-2.11174213244232"
"911","ENSMUSG00000111204","-2.33883391875654"
"912","ENSMUSG00000111225","-3.27939968837163"
"913","ENSMUSG00000111236","-3.0316866806969"
"914","ENSMUSG00000111254","-2.99721519408056"
"915","ENSMUSG00000111410","-5.88498435425732"
"916","ENSMUSG00000111490","-2.98620277897503"
"917","ENSMUSG00000111505","-2.40443458041236"
"918","ENSMUSG00000111512","-2.04782979950824"
"919","ENSMUSG00000111564","-3.02161129216435"
"920","ENSMUSG00000111709","-4.43375503345151"
"921","ENSMUSG00000111891","-2.02207204976174"
"922","ENSMUSG00000111960","-2.60780446526781"
"923","ENSMUSG00000112007","-2.0614287154883"
"924","ENSMUSG00000112013","-3.36510881721789"
"925","ENSMUSG00000112135","-4.05655718496032"
"926","ENSMUSG00000112186","-2.60781032735623"
"927","ENSMUSG00000112196","-2.02504570406043"
"928","ENSMUSG00000112287","-2.11087536157632"
"929","ENSMUSG00000112297","-2.59000372375665"
"930","ENSMUSG00000112342","-2.99715710982572"
"931","ENSMUSG00000112385","-2.53888331243227"
"932","ENSMUSG00000112440","-2.62433084050936"
"933","ENSMUSG00000112471","-2.04576454147028"
"934","ENSMUSG00000112474","-3.64308195790048"
"935","ENSMUSG00000112527","-2.02447545409047"
"936","ENSMUSG00000112546","-2.29463996982049"
"937","ENSMUSG00000112557","-2.02207901090552"
"938","ENSMUSG00000112579","-2.85960849107904"
"939","ENSMUSG00000112601","-2.65697653390758"
"940","ENSMUSG00000112657","-2.5388945280966"
"941","ENSMUSG00000112686","-2.069163602088"
"942","ENSMUSG00000112741","-2.63697294058604"
"943","ENSMUSG00000112742","-2.64457511883545"
"944","ENSMUSG00000112771","-2.16230374324556"
"945","ENSMUSG00000112850","-2.87863043601399"
"946","ENSMUSG00000112875","-2.41121162269568"
"947","ENSMUSG00000112877","-2.04575769981037"
"948","ENSMUSG00000112937","-2.04576454147028"
"949","ENSMUSG00000112947","-2.6434392693755"
"950","ENSMUSG00000112968","-2.59014557107081"
"951","ENSMUSG00000113003","-2.19516175537572"
"952","ENSMUSG00000113022","-2.03580296791225"
"953","ENSMUSG00000113059","-2.069163602088"
"954","ENSMUSG00000113136","-3.34479038789939"
"955","ENSMUSG00000113154","-2.15330300016269"
"956","ENSMUSG00000113212","-2.59054262640745"
"957","ENSMUSG00000113214","-3.58267576533435"
"958","ENSMUSG00000113216","-2.59000492818115"
"959","ENSMUSG00000113258","-2.02208770922618"
"960","ENSMUSG00000113261","-2.57368336994033"
"961","ENSMUSG00000113275","-2.04576454147028"
"962","ENSMUSG00000113337","-2.53888331243227"
"963","ENSMUSG00000113349","-3.27756815175274"
"964","ENSMUSG00000113409","-2.8582784024974"
"965","ENSMUSG00000113543","-2.03439757870064"
"966","ENSMUSG00000113554","-2.04247381755353"
"967","ENSMUSG00000113630","-2.10272273291345"
"968","ENSMUSG00000113680","-2.05506644918977"
"969","ENSMUSG00000113756","-3.23699025253028"
"970","ENSMUSG00000113781","-2.56479636076142"
"971","ENSMUSG00000113840","-2.04577324394923"
"972","ENSMUSG00000113856","-2.05987557752189"
"973","ENSMUSG00000113861","-2.67116541354906"
"974","ENSMUSG00000113877","-2.50341571191419"
"975","ENSMUSG00000113924","-2.069163602088"
"976","ENSMUSG00000113935","-2.04576454147028"
"977","ENSMUSG00000113941","-2.02207901090552"
"978","ENSMUSG00000113963","-2.60778025676824"
"979","ENSMUSG00000113980","-2.05986171360784"
"980","ENSMUSG00000113984","-2.02915327333443"
"981","ENSMUSG00000114090","-2.069163602088"
"982","ENSMUSG00000114184","-5.25475612299226"
"983","ENSMUSG00000114200","-3.30301686275125"
"984","ENSMUSG00000114202","-2.069163602088"
"985","ENSMUSG00000114212","-2.87756407425468"
"986","ENSMUSG00000114279","-4.00742180047796"
"987","ENSMUSG00000114282","-2.57496313287217"
"988","ENSMUSG00000114321","-2.069163602088"
"989","ENSMUSG00000114326","-2.60557367197763"
"990","ENSMUSG00000114355","-2.01115672199573"
"991","ENSMUSG00000114388","-2.02207204976174"
"992","ENSMUSG00000114487","-2.65697653390758"
"993","ENSMUSG00000114512","-2.983885861147"
"994","ENSMUSG00000114533","-2.04576454147028"
"995","ENSMUSG00000114551","-2.35254490117371"
"996","ENSMUSG00000114582","-2.82510204710518"
"997","ENSMUSG00000114591","-5.24624455219756"
"998","ENSMUSG00000114606","-2.28005952988406"
"999","ENSMUSG00000114624","-2.07156613074472"
"1000","ENSMUSG00000114662","-2.069163602088"
"1001","ENSMUSG00000114694","-3.9976978572062"
"1002","ENSMUSG00000114763","-3.88294132135457"
"1003","ENSMUSG00000114817","-2.02207204976174"
"1004","ENSMUSG00000114880","-3.06141659408866"
"1005","ENSMUSG00000114909","-3.79282688627413"
"1006","ENSMUSG00000114943","-2.56811816831086"
"1007","ENSMUSG00000114951","-3.59079541166768"
"1008","ENSMUSG00000114985","-2.069163602088"
"1009","ENSMUSG00000115018","-2.01000705261837"
"1010","ENSMUSG00000115023","-2.53889165704866"
"1011","ENSMUSG00000115120","-3.30331194440583"
"1012","ENSMUSG00000115136","-2.069163602088"
"1013","ENSMUSG00000115212","-5.82750217458943"
"1014","ENSMUSG00000115370","-2.71933468547009"
"1015","ENSMUSG00000115384","-3.03544549457767"
"1016","ENSMUSG00000115409","-2.55839273035236"
"1017","ENSMUSG00000115451","-2.5974565671505"
"1018","ENSMUSG00000115473","-2.0478342644314"
"1019","ENSMUSG00000115604","-2.83389436627787"
"1020","ENSMUSG00000115610","-2.02551845233835"
"1021","ENSMUSG00000115635","-3.02000127757154"
"1022","ENSMUSG00000115643","-5.03110252931894"
"1023","ENSMUSG00000115661","-2.04575769981037"
"1024","ENSMUSG00000115686","-3.95507834206126"
"1025","ENSMUSG00000115700","-2.0611804719627"
"1026","ENSMUSG00000115742","-3.23896180131333"
"1027","ENSMUSG00000115846","-2.14877824578753"
"1028","ENSMUSG00000115931","-3.15654732080889"
"1029","ENSMUSG00000115936","-2.94371547610841"
"1030","ENSMUSG00000116207","-2.93391916081112"
"1031","ENSMUSG00000116249","-2.04575769981037"
"1032","ENSMUSG00000116272","-3.35281823707973"
"1033","ENSMUSG00000116627","-2.60846468182499"
"1034","ENSMUSG00000116655","-2.605525748819"
"1035","ENSMUSG00000116679","-5.62652315097496"
"1036","ENSMUSG00000116703","-2.00149470902189"
"1037","ENSMUSG00000116747","-3.02900756983768"
"1038","ENSMUSG00000116775","-2.45504660139683"
"1039","ENSMUSG00000116780","-3.17354943020276"
"1040","ENSMUSG00000116814","-2.81312529264931"
"1041","ENSMUSG00000116836","-2.10125575109582"
"1042","ENSMUSG00000116838","-4.5049046950615"
"1043","ENSMUSG00000116847","-2.04575769981037"
"1044","ENSMUSG00000116902","-2.02208781356588"
"1045","ENSMUSG00000116921","-3.77776954938535"
"1046","ENSMUSG00000116949","-2.56168401406832"
"1047","ENSMUSG00000116958","-2.62179571077811"
"1048","ENSMUSG00000117002","-2.57367022980783"
"1049","ENSMUSG00000117019","-2.59038650056893"
"1050","ENSMUSG00000117046","-2.04575769981037"
"1051","ENSMUSG00000117098","-11.633403845622"
"1052","ENSMUSG00000117104","-2.00678289652367"
"1053","ENSMUSG00000117231","-2.64002947523074"
"1054","ENSMUSG00000117262","-2.05393236411432"
"1055","ENSMUSG00000117292","-2.64515753586987"
"1056","ENSMUSG00000117294","-3.0155872877223"
"1057","ENSMUSG00000117298","-2.069163602088"
"1058","ENSMUSG00000117300","-5.67724785960584"
"1059","ENSMUSG00000117313","-2.22525983321691"
"1060","ENSMUSG00000117337","-3.03559598853279"
"1061","ENSMUSG00000117345","-5.70555672753099"
"1062","ENSMUSG00000117356","-2.59038650056893"
"1063","ENSMUSG00000117411","-2.57406042584197"
"1064","ENSMUSG00000117418","-3.02272453155757"
"1065","ENSMUSG00000117428","-3.40174262165297"
"1066","ENSMUSG00000117448","-3.02032752900985"
"1067","ENSMUSG00000117476","-3.02321022811269"
"1068","ENSMUSG00000117503","-2.03507627581014"
"1069","ENSMUSG00000117538","-2.33527641613588"
"1070","ENSMUSG00000117586","-3.83068055427774"
"1071","ENSMUSG00000117629","-2.57367022980783"
"1072","ENSMUSG00000117730","-5.32866183902956"
"1073","ENSMUSG00000117732","-5.62884130639273"
"1074","ENSMUSG00000117785","-6.49433935592572"
"1075","ENSMUSG00000117786","-23.2431613148344"
"1076","ENSMUSG00000117796","-2.04576454147028"
"1077","ENSMUSG00000117799","-2.0422150932848"
"1078","ENSMUSG00000117807","-2.14699578911552"
"1079","ENSMUSG00000117835","-2.02207204976174"
"1080","ENSMUSG00000117873","-5.39905327321288"
"1081","ENSMUSG00000117875","-4.02552623374887"
"1082","ENSMUSG00000117877","-2.06916677206727"
"1083","ENSMUSG00000117974","-2.03191804461679"
"1084","ENSMUSG00000117978","-3.39638791579818"
"1085","ENSMUSG00000118018","-2.60533152041455"
"1086","ENSMUSG00000118074","-2.59037991341695"
"1087","ENSMUSG00000118193","-2.01468894174485"
"1088","ENSMUSG00000118197","-2.64072797653583"
"1089","ENSMUSG00000118202","-2.44097302055281"
"1090","ENSMUSG00000118210","-3.15699104088106"
"1091","ENSMUSG00000118211","-2.06027038048706"
"1092","ENSMUSG00000118354","-3.65290519439736"
"1093","ENSMUSG00000118425","-3.07352364477925"
"1094","ENSMUSG00000118433","-3.3863133795015"
"1095","ENSMUSG00000118434","-3.10783555940654"
"1096","ENSMUSG00000118458","-4.89850993146197"
"1097","ENSMUSG00000118467","-2.02208770922618"
"1098","ENSMUSG00000118551","-6.40192213805713"
"1099","ENSMUSG00000118608","-3.2387151708964"
