"","Mouse.gene.stable.ID","LFC"
"399","ENSMUSG00000060063","2.03590702147092"
"400","ENSMUSG00000060188","3.96174717162079"
"401","ENSMUSG00000060204","2.57523284871291"
"402","ENSMUSG00000060487","2.78937806972185"
"403","ENSMUSG00000061048","2.69525819445612"
"404","ENSMUSG00000061126","3.28098840034648"
"405","ENSMUSG00000061144","3.37953502200241"
"406","ENSMUSG00000061947","2.95846922122399"
"407","ENSMUSG00000062184","2.08513035740525"
"408","ENSMUSG00000062380","4.14279926574143"
"409","ENSMUSG00000062859","2.77799147006374"
"410","ENSMUSG00000062991","2.03783616292223"
"411","ENSMUSG00000063011","3.18991780421641"
"412","ENSMUSG00000063193","2.33545827255247"
"413","ENSMUSG00000063600","2.07890969399595"
"414","ENSMUSG00000064125","2.36760391327329"
"415","ENSMUSG00000064147","3.60494554471093"
"416","ENSMUSG00000066071","2.99975993523378"
"417","ENSMUSG00000066721","2.23803335805126"
"418","ENSMUSG00000066842","2.12725919602529"
"419","ENSMUSG00000066861","2.69307738386188"
"420","ENSMUSG00000067006","2.45354290162235"
"421","ENSMUSG00000067219","2.21478363971578"
"422","ENSMUSG00000067786","2.09058708375023"
"423","ENSMUSG00000068196","2.07269380762011"
"424","ENSMUSG00000068428","2.98787187476924"
"425","ENSMUSG00000068614","4.449193254022"
"426","ENSMUSG00000068744","3.16388641248033"
"427","ENSMUSG00000068794","2.04213679786962"
"428","ENSMUSG00000069516","2.28846482285716"
"429","ENSMUSG00000069792","2.43141693654728"
"430","ENSMUSG00000070354","2.17393846252066"
"431","ENSMUSG00000070390","2.95944388579926"
"432","ENSMUSG00000070687","2.40216652988537"
"433","ENSMUSG00000070942","2.13571082242671"
"434","ENSMUSG00000071398","2.82375842930407"
"435","ENSMUSG00000071550","3.56734021468815"
"436","ENSMUSG00000071715","2.16370285972715"
"437","ENSMUSG00000071984","3.01676638160646"
"438","ENSMUSG00000072720","3.44338861279178"
"439","ENSMUSG00000072812","2.99538294298339"
"440","ENSMUSG00000072875","2.01077682964141"
"441","ENSMUSG00000073102","2.36995469751081"
"442","ENSMUSG00000073164","2.48443281351928"
"443","ENSMUSG00000073197","2.06663197437552"
"444","ENSMUSG00000073514","4.39192843063948"
"445","ENSMUSG00000073565","2.67984338630558"
"446","ENSMUSG00000074121","2.16914943539974"
"447","ENSMUSG00000074361","2.23710798130494"
"448","ENSMUSG00000074570","2.13162700817478"
"449","ENSMUSG00000074736","2.09041100141089"
"450","ENSMUSG00000074813","2.39643734601958"
"451","ENSMUSG00000075012","2.10021296636896"
"452","ENSMUSG00000075408","2.87648949655536"
"453","ENSMUSG00000078452","4.52495025131159"
"454","ENSMUSG00000078763","2.54486859410147"
"455","ENSMUSG00000078771","2.32628188267477"
"456","ENSMUSG00000079227","2.2798717446874"
"457","ENSMUSG00000079263","2.32305969001593"
"458","ENSMUSG00000079298","4.27183727498853"
"459","ENSMUSG00000079419","2.89098625881976"
"460","ENSMUSG00000079523","2.13003272316173"
"461","ENSMUSG00000079620","2.51469108814984"
"462","ENSMUSG00000079685","2.07368098102986"
"463","ENSMUSG00000081044","2.50529942922934"
"464","ENSMUSG00000085068","2.31383105367408"
"465","ENSMUSG00000085338","2.29356486362464"
"466","ENSMUSG00000085483","2.20255477397281"
"467","ENSMUSG00000085747","3.85625436007014"
"468","ENSMUSG00000087364","2.09960305070206"
"469","ENSMUSG00000089728","3.55116680182499"
"470","ENSMUSG00000089812","2.81620282975181"
"471","ENSMUSG00000089929","2.04898446241396"
"472","ENSMUSG00000090066","3.04392508211034"
"473","ENSMUSG00000090555","2.04604816256059"
"474","ENSMUSG00000091243","2.1994116462729"
"475","ENSMUSG00000092029","3.93994894493814"
"476","ENSMUSG00000094151","3.54280540650098"
"477","ENSMUSG00000094651","4.36676572019784"
"478","ENSMUSG00000095366","2.08722830978442"
"479","ENSMUSG00000097352","3.26833140241395"
"480","ENSMUSG00000097768","5.15888118163773"
"481","ENSMUSG00000098112","2.63229675806839"
"482","ENSMUSG00000099354","2.37542853991091"
"483","ENSMUSG00000099760","2.43621626150217"
"484","ENSMUSG00000099875","2.51207524390306"
"485","ENSMUSG00000099974","2.52282924145573"
"486","ENSMUSG00000101389","3.39112895027995"
"487","ENSMUSG00000102418","2.56932895096778"
"488","ENSMUSG00000105476","2.42457731187548"
"489","ENSMUSG00000105954","2.35357350712261"
"490","ENSMUSG00000108897","2.46336390470345"
"491","ENSMUSG00000109812","2.6476935336596"
"492","ENSMUSG00000110341","5.93122857802128"
"493","ENSMUSG00000110388","2.62079454228522"
"494","ENSMUSG00000110427","2.44300335265463"
"495","ENSMUSG00000110569","6.0574229326447"
"496","ENSMUSG00000111258","3.71130303673308"
"497","ENSMUSG00000111888","2.1104133457628"
"498","ENSMUSG00000112120","5.84169455838412"
"499","ENSMUSG00000112204","4.56186381457294"
"500","ENSMUSG00000113506","2.1494998292142"
"501","ENSMUSG00000113691","2.43761437499281"
"502","ENSMUSG00000113909","3.15284428168211"
"503","ENSMUSG00000114619","2.99495439988801"
"504","ENSMUSG00000115009","2.61572149480015"
"505","ENSMUSG00000115483","2.72311125771623"
"506","ENSMUSG00000115902","2.87880530161747"
"507","ENSMUSG00000116838","2.72303400025224"
"508","ENSMUSG00000117300","2.51797196148006"
"509","ENSMUSG00000118274","5.64303413180909"
"510","ENSMUSG00000118295","2.58062625275502"
